id,host_id,host_profile_id,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,reviews_per_month,has_license,price_log,number_of_reviews_log,number_of_reviews_ltm_log,reviews_per_month_log,bedrooms_log,beds_log,bathrooms_log,calculated_host_listings_count_log,price_per_accommodate,price_per_min_night,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,district_Bailen-Miraflores,district_Campanillas,district_Carretera de Cadiz,district_Centro,district_Churriana,district_Ciudad Jardin,district_Cruz de Humilladero,district_Este,district_Palma-Palmilla,district_Puerto de la Torre,district_Teatinos-Universidad,neighbourhood_price_encoded,property_type_Entire condo,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire vacation home,property_type_Entire villa,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in condo,property_type_Private room in home,property_type_Private room in rental unit,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hotel,host_tenure_years,host_size_individual,host_size_pequeno,host_size_mediano,host_size_grande,host_entire_homes_ratio,has_reviews,listing_age_days,days_since_last_review,distance_to_center_km,n_nearby_150m,has_ac,has_pool,has_dishwasher,n_amenities,host_user_tenure_years
96033,510467,1462512305317438511,True,True,True,Este,36.72031,-4.35627,3,1.0,2.0,2.0,125.67,3.0,1125.0,298,304,38,228,4.64,1,1.97,True,4.841585279495541,5.720311776607412,3.6635616461296463,1.0885619528146082,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,41.89,41.89,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,285.6062456036359,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,15.166666666666666,True,False,False,False,1.0,True,4639.0,4.0,5.806031495388158,64,False,False,False,51,15.166666666666666
166473,793360,1462529613510624262,False,True,True,Este,36.72031,-4.36108,1,2.0,1.0,4.0,56.0,5.0,365.0,289,107,6,60,4.72,5,0.59,True,4.04305126783455,4.68213122712422,1.9459101490553132,0.4637340162321401,0.6931471805599453,1.6094379124341003,1.0986122886681098,1.791759469228055,56.0,11.2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,285.6062456036359,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.916666666666666,False,True,False,False,0.2,True,5424.0,22.0,5.377403043771991,28,False,False,False,21,14.916666666666666
330760,1687526,1462519719038167283,False,True,True,Centro,36.729786,-4.413462,2,1.5,1.0,1.0,65.0,1.0,365.0,123,96,33,198,4.6,6,0.55,True,4.189654742026425,4.574710978503383,3.5263605246161616,0.4382549309311553,0.6931471805599453,0.6931471805599453,0.9162907318741551,1.9459101490553132,32.5,65.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,14.333333333333334,False,True,False,False,0.6666666666666666,True,5242.0,16.0,1.1793587273115869,49,True,False,True,56,14.333333333333334
340024,1725690,1462519974902677620,True,True,True,Centro,36.72813,-4.41422,2,1.0,1.0,1.0,80.0,3.0,1125.0,250,367,53,255,4.79,1,2.27,True,4.394449154672439,5.908082938168931,3.9889840465642745,1.184789984909162,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,40.0,26.666666666666668,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,14.333333333333334,True,False,False,False,1.0,True,4853.0,16.0,0.9931129276843296,96,False,False,False,52,14.333333333333334
358541,1526932,1462560803025770800,False,True,True,Centro,36.72374,-4.4213,2,1.0,1.0,1.0,117.0,2.0,1125.0,235,415,13,78,4.77,1,2.4,True,4.770684624465665,6.030685260261263,2.6390573296152584,1.2237754316221157,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,58.5,58.5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,14.333333333333334,True,False,False,False,1.0,True,5180.0,20.0,0.2714619731865478,387,True,False,False,38,14.5
413063,2055304,1462521924076054034,True,True,True,Centro,36.720215,-4.42297,2,1.0,1.0,1.0,119.75,4.0,1125.0,257,62,15,120,4.8,1,0.37,True,4.793722292532682,4.143134726391533,2.772588722239781,0.31481073984003355,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,59.875,29.9375,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,14.166666666666666,True,False,False,False,1.0,True,5063.0,51.0,0.18476153004117085,420,False,False,True,27,14.166666666666666
505688,2489890,1462596441563951369,False,True,True,Centro,36.72402,-4.42013,4,1.0,2.0,2.0,181.25,4.0,60.0,44,257,18,144,4.69,12,1.52,True,5.2053793708887675,5.552959584921617,2.9444389791664403,0.9242589015233319,1.0986122886681098,1.0986122886681098,0.6931471805599453,2.5649493574615367,45.3125,45.3125,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,14.083333333333334,False,False,True,False,1.0,True,5086.0,40.0,0.322937175507653,443,False,False,False,31,14.083333333333334
507961,2489890,1462596441563951369,False,True,True,Centro,36.72387,-4.41937,2,1.0,1.0,1.0,135.75,3.0,1125.0,29,228,14,84,4.73,12,1.33,True,4.91815444130209,5.43372200355424,2.70805020110221,0.8458682675776092,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.5649493574615367,67.875,45.25,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,14.083333333333334,False,False,True,False,1.0,True,5126.0,16.0,0.33823076273508024,471,False,False,False,31,14.083333333333334
508787,2489890,1462596441563951369,False,True,True,Centro,36.7248,-4.41913,2,1.0,1.0,1.0,113.43,3.0,1125.0,33,270,15,90,4.56,12,1.59,True,4.739963282329623,5.602118820879701,2.772588722239781,0.9516578757114464,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.5649493574615367,56.715,37.81,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,14.083333333333334,False,False,True,False,1.0,True,5105.0,33.0,0.4386287505890491,510,False,False,False,36,14.083333333333334
509073,2489890,1462596441563951369,False,True,True,Centro,36.7248,-4.41913,2,1.0,1.0,1.0,127.14,4.0,1125.0,40,259,11,88,4.64,12,1.53,True,4.853123416210876,5.560681631015528,2.4849066497880004,0.9282193027394289,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.5649493574615367,63.57,31.785,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,14.083333333333334,False,False,True,False,1.0,True,5089.0,27.0,0.4386287505890491,510,False,False,False,36,14.083333333333334
550804,2707228,1462605469907959604,False,True,True,Centro,36.71647,-4.41177,2,1.5,2.0,2.0,134.8,3.0,1125.0,90,116,14,84,4.28,5,0.73,True,4.911183215124596,4.762173934797756,2.70805020110221,0.5481214085096876,1.0986122886681098,1.0986122886681098,0.9162907318741551,1.791759469228055,67.4,44.93333333333334,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.416666666666666,False,True,False,False,1.0,True,4786.0,15.0,1.012515023096193,101,True,False,False,25,14.0
577612,2840633,1462610384755347992,False,True,True,Centro,36.7208251953125,-4.422372817993164,4,1.0,3.0,3.0,314.0,1.0,1125.0,269,314,1,6,4.72,1,1.96,True,5.752572638825633,5.752572638825633,0.6931471805599453,1.085189268335969,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,78.5,314.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.833333333333334,True,False,False,False,1.0,True,4798.0,234.0,0.10151540339869634,450,True,False,True,37,13.916666666666666
603361,2986899,1462614263283023304,True,True,True,Centro,36.72851,-4.41452,2,1.0,1.0,1.0,78.0,1.0,3.0,6,561,76,255,4.81,2,3.32,True,4.3694478524670215,6.331501849893691,4.343805421853684,1.463255402256019,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,39.0,78.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.916666666666666,False,True,False,False,0.5,True,5073.0,1.0,1.009323053205252,87,False,False,True,40,13.916666666666666
611037,3029584,1462615373814880291,True,True,True,Centro,36.72889,-4.42142,2,1.0,1.0,1.0,144.33,3.0,1125.0,233,243,20,120,4.69,1,1.55,True,4.979007018638079,5.497168225293202,3.044522437723423,0.9360933591703348,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,72.165,48.11000000000001,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.916666666666666,True,False,False,False,1.0,True,4689.0,8.0,0.843971375557624,79,True,False,False,20,13.916666666666666
655701,3301281,1462625242876330540,False,True,True,Churriana,36.64943,-4.47706,6,1.0,2.0,6.0,176.0,2.0,1125.0,308,104,14,84,4.49,4,0.72,True,5.176149732573829,4.653960350157523,2.70805020110221,0.5423242908253617,1.0986122886681098,1.9459101490553132,0.6931471805599453,1.6094379124341003,29.333333333333332,88.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,373.3031442137289,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.833333333333334,False,True,False,False,1.0,True,4333.0,21.0,9.407385603214932,4,True,True,False,66,13.833333333333334
663794,3301281,1462625242876330540,False,True,True,Centro,36.73097,-4.4235,4,1.0,3.0,3.0,162.75,3.0,1125.0,12,44,4,24,4.41,4,0.28,True,5.098340874515361,3.8066624897703196,1.6094379124341003,0.2468600779315258,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.6094379124341003,40.6875,54.25,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.833333333333334,False,True,False,False,1.0,True,4718.0,307.0,1.0914217634568917,46,False,False,False,58,13.833333333333334
730157,3764491,1462638989606852375,False,True,True,Centro,36.727593,-4.414336,4,1.0,2.0,3.0,136.5,2.0,90.0,273,24,1,6,4.71,1,0.19,True,4.923623917106626,3.2188758248682006,0.6931471805599453,0.173953307123438,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,34.125,68.25,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.666666666666666,True,False,False,False,1.0,True,3745.0,313.0,0.9412860985487838,97,True,False,False,32,13.666666666666666
744037,3899104,1462642157255097301,True,True,True,Centro,36.71782,-4.41255,3,1.0,2.0,2.0,100.0,1.0,60.0,35,285,21,126,4.75,1,1.83,True,4.61512051684126,5.655991810819852,3.091042453358316,1.0402767116551463,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,33.333333333333336,100.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.666666666666666,True,False,False,False,1.0,True,4680.0,18.0,0.8786083649343026,91,True,False,False,29,13.666666666666666
746003,3912651,1462532536750590406,True,True,True,Este,36.71801,-4.35463,4,1.0,1.0,2.0,225.0,1.0,1125.0,170,31,6,36,5.0,3,0.19,True,5.420534999272286,3.4657359027997265,1.9459101490553132,0.173953307123438,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,56.25,225.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,285.6062456036359,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.666666666666666,False,True,False,False,1.0,True,4797.0,54.0,5.96248233515723,23,True,False,False,65,13.666666666666666
753119,3912651,1462532536750590406,True,True,True,Este,36.71801,-4.35463,5,1.0,2.0,3.0,297.0,1.0,1125.0,169,55,10,60,4.89,3,0.34,True,5.697093486505405,4.02535169073515,2.3978952727983707,0.29266961396282004,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.3862943611198906,59.4,297.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,285.6062456036359,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.666666666666666,False,True,False,False,1.0,True,4797.0,55.0,5.96248233515723,23,True,False,False,65,13.666666666666666
753252,3912651,1462532536750590406,True,True,True,Este,36.71801,-4.35463,4,1.0,2.0,2.0,205.5,4.0,1125.0,232,24,0,0,4.96,3,0.15,True,5.330300412401088,3.2188758248682006,0.0,0.13976194237515868,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,51.375,51.375,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,285.6062456036359,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.666666666666666,False,True,False,False,1.0,True,4797.0,508.0,5.96248233515723,23,True,False,False,67,13.666666666666666
783360,3301281,1462625242876330540,False,True,True,Centro,36.72366,-4.41938,9,2.5,4.0,7.0,314.0,2.0,1125.0,305,347,26,156,4.75,4,2.11,True,5.752572638825633,5.8522024797744745,3.295836866004329,1.1346227261911428,1.6094379124341003,2.0794415416798357,1.252762968495368,1.6094379124341003,34.888888888888886,157.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.833333333333334,False,True,False,False,1.0,True,4921.0,16.0,0.3182414925168263,475,True,False,False,57,13.833333333333334
786626,4147118,1462648677897213406,True,True,True,Centro,36.72366,-4.42749,2,1.0,1.0,1.0,136.72,25.0,1000.0,365,9,0,0,4.25,9,0.06,True,4.925222638470323,2.302585092994046,0.0,0.058268908123975775,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.302585092994046,68.36,5.4688,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.5,False,True,False,False,1.0,True,4837.0,1374.0,0.602893136395261,129,True,False,False,23,13.583333333333334
786638,4147118,1462648677897213406,True,True,True,Centro,36.723194,-4.428165,2,1.5,2.0,1.0,103.79,14.0,1000.0,365,4,1,28,5.0,9,0.06,True,4.65195834748685,1.6094379124341003,0.6931471805599453,0.058268908123975775,1.0986122886681098,0.6931471805599453,0.9162907318741551,2.302585092994046,51.895,7.413571428571429,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.5,False,True,False,False,1.0,True,1898.0,81.0,0.6386705300995229,129,True,False,False,26,13.583333333333334
786648,4147118,1462648677897213406,True,True,True,Centro,36.72342,-4.42748,2,1.0,1.0,2.0,166.8,25.0,1000.0,364,0,0,0,,9,0.0,True,5.122772794033106,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.302585092994046,83.4,6.672000000000001,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,13.5,False,True,False,False,1.0,False,,,0.5909485579624124,134,True,False,False,24,13.583333333333334
786651,4147118,1462648677897213406,True,True,True,Centro,36.72244,-4.42891,4,1.0,2.0,3.0,202.0,7.0,1000.0,364,1,0,0,3.0,9,0.01,True,5.313205979041787,0.6931471805599453,0.0,0.009950330853168083,1.0986122886681098,1.3862943611198906,0.6931471805599453,2.302585092994046,50.5,28.857142857142858,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.5,False,True,False,False,1.0,True,4565.0,4565.0,0.6812487926305066,107,True,False,False,23,13.583333333333334
786656,4147118,1462648677897213406,True,True,True,Centro,36.72295,-4.42728,2,1.0,1.0,1.0,168.68,25.0,1000.0,365,0,0,0,,9,0.0,True,5.133914310256427,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.302585092994046,84.34,6.7472,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.5,False,True,False,False,1.0,False,,,0.5552586979967565,134,True,False,False,23,13.583333333333334
786663,4147118,1462648677897213406,True,True,True,Centro,36.72341,-4.42795,4,1.0,1.0,2.0,206.04,14.0,1000.0,365,2,0,0,3.5,9,0.02,True,5.332912011312536,1.0986122886681098,0.0,0.019802627296179712,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.302585092994046,51.51,14.717142857142857,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.5,False,True,False,False,1.0,True,3624.0,3552.0,0.629167574459076,136,True,False,False,23,13.583333333333334
905123,4841998,1462537527991500726,False,True,True,Carretera de Cadiz,36.70293,-4.44553,8,1.0,3.0,5.0,139.0,1.0,200.0,16,29,8,48,4.48,4,0.2,True,4.941642422609304,3.4011973816621555,2.1972245773362196,0.18232155679395465,1.3862943611198906,1.791759469228055,0.6931471805599453,1.6094379124341003,17.375,139.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,194.20015615296037,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.416666666666666,False,True,False,False,1.0,True,4244.0,305.0,2.966299185010819,12,True,False,False,20,13.416666666666666
964289,4841998,1462537527991500726,False,True,True,Cruz de Humilladero,36.71532,-4.45222,10,1.5,4.0,8.0,187.0,1.0,100.0,11,17,5,30,4.18,4,0.16,True,5.236441962829949,2.8903717578961645,1.791759469228055,0.14842000511827327,1.6094379124341003,2.1972245773362196,0.9162907318741551,1.6094379124341003,18.7,187.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,170.2562436674665,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.416666666666666,False,True,False,False,1.0,True,3251.0,314.0,2.8263847767686165,1,True,False,True,24,13.416666666666666
989188,5430318,1462680655720825355,True,True,True,Este,36.74119,-4.35908,2,1.0,1.0,2.0,150.33,3.0,1125.0,280,11,0,0,4.91,3,0.08,True,5.019462882698935,2.4849066497880004,0.0,0.07696104113612832,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,75.165,50.11000000000001,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,285.6062456036359,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.25,False,True,False,False,1.0,True,4370.0,821.0,5.977954335135773,0,True,False,False,18,13.25
989607,5430318,1462680655720825355,True,True,True,Este,36.7392,-4.35776,2,1.0,1.0,2.0,150.33,3.0,1125.0,236,16,1,6,4.94,3,0.1,True,5.019462882698935,2.833213344056216,0.6931471805599453,0.09531017980432487,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,75.165,50.11000000000001,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,285.6062456036359,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.25,False,True,False,False,1.0,True,4803.0,39.0,6.010609026322379,1,True,False,False,41,13.25
1021360,5430318,1462680655720825355,True,True,True,Centro,36.71575927734375,-4.424289226531982,2,1.0,1.0,2.0,198.25,4.0,1125.0,145,65,10,80,4.95,3,0.42,True,5.294560317670324,4.189654742026425,2.3978952727983707,0.35065687161316933,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,99.125,49.5625,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.25,False,True,False,False,1.0,True,4674.0,17.0,0.6677553511102893,159,True,False,False,23,13.25
1048083,617998,1462523778725321863,False,True,True,Este,36.72776,-4.36529,1,1.5,2.0,2.0,42.63,7.0,30.0,275,84,10,140,4.65,1,0.53,True,3.775744987135518,4.442651256490317,2.3978952727983707,0.4252677354043441,1.0986122886681098,1.0986122886681098,0.9162907318741551,0.6931471805599453,42.63,6.090000000000001,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,285.6062456036359,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15.083333333333334,True,False,False,False,0.0,True,4785.0,36.0,5.052126085119637,2,True,False,False,36,15.083333333333334
1071665,5895070,1462692328829475426,False,True,True,Centro,36.72038,-4.42298,2,1.0,2.0,1.0,148.5,2.0,60.0,296,316,27,162,4.85,3,2.0,False,5.0072963928307415,5.75890177387728,3.332204510175204,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.3862943611198906,74.25,74.25,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.166666666666666,False,True,False,False,1.0,True,4729.0,7.0,0.174059168071384,413,False,False,False,19,13.166666666666666
1076040,3611680,1462634244242537599,False,True,True,Carretera de Cadiz,36.70078,-4.43868,4,1.0,2.0,3.0,173.0,5.0,1125.0,221,28,0,0,4.57,1,0.19,True,5.159055299214529,3.367295829986474,0.0,0.173953307123438,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,43.25,34.6,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,194.20015615296037,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.333333333333334,True,False,False,False,1.0,True,4517.0,670.0,2.7529840568168016,25,True,False,False,39,13.75
1114114,4841998,1462537527991500726,False,True,True,Carretera de Cadiz,36.70265,-4.44005,8,1.0,3.0,7.0,255.0,1.0,1000.0,19,21,4,24,4.48,4,0.15,True,5.545177444479562,3.091042453358316,1.6094379124341003,0.13976194237515868,1.3862943611198906,2.0794415416798357,0.6931471805599453,1.6094379124341003,31.875,255.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,194.20015615296037,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.416666666666666,False,True,False,False,1.0,True,4318.0,25.0,2.657880900738779,31,True,False,True,26,13.416666666666666
1116972,1860444,1462580262930430808,False,True,True,Centro,36.72514,-4.41828,1,1.5,1.0,1.0,80.67,3.0,120.0,349,2,2,12,5.0,2,0.18,True,4.402686737370185,1.0986122886681098,1.0986122886681098,0.16551443847757338,0.6931471805599453,0.6931471805599453,0.9162907318741551,1.0986122886681098,80.67,26.89,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,14.25,False,True,False,False,0.5,True,330.0,298.0,0.509553361187386,451,False,False,False,29,14.25
1164851,6380806,1462705011852435544,True,True,True,Este,36.71979064586116,-4.363937103594996,2,1.0,1.0,2.0,88.0,1.0,1125.0,298,266,24,144,4.9,2,1.67,True,4.48863636973214,5.58724865840025,3.2188758248682006,0.9820784724121582,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,44.0,88.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,285.6062456036359,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.083333333333334,False,True,False,False,0.0,True,4791.0,10.0,5.12439111893986,6,False,False,True,59,13.083333333333334
1216136,6636628,1462711522739875793,False,True,True,Este,36.72855,-4.38337,4,1.0,1.0,2.0,124.25,1.0,1125.0,115,16,0,0,4.47,7,0.1,True,4.830311739964974,2.833213344056216,0.0,0.09531017980432487,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.0794415416798357,31.0625,124.25,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,285.6062456036359,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.083333333333334,False,True,False,False,1.0,True,4693.0,2452.0,3.483956785331669,8,True,False,False,38,13.083333333333334
1245707,6788392,1462715320078051210,False,True,True,Centro,36.72254,-4.41736,2,1.0,1.0,1.0,111.5,2.0,999.0,348,149,0,0,4.5,3,0.95,False,4.722953221644475,5.0106352940962555,0.0,0.6678293725756554,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,55.75,55.75,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.0,False,True,False,False,1.0,True,4715.0,713.0,0.38557329336507906,190,True,False,False,29,13.0
1297077,5902785,1462692531873985709,False,True,True,Centro,36.72204,-4.42271,6,1.0,3.0,3.0,562.0,2.0,365.0,319,167,0,0,4.43,2,1.06,True,6.333279628139691,5.123963979403259,0.0,0.7227059828014898,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681098,93.66666666666667,281.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,13.0,False,True,False,False,1.0,True,4723.0,562.0,0.14283951709793713,388,False,False,False,20,13.166666666666666
1331534,7222872,1462559857498576919,True,True,True,Centro,36.72537,-4.42246,5,1.0,3.0,3.0,280.0,2.0,1125.0,10,235,8,48,4.75,2,1.5,True,5.638354669333745,5.4638318050256105,2.1972245773362196,0.9162907318741551,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681098,56.0,140.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,12.916666666666666,False,True,False,False,1.0,True,4687.0,17.0,0.4623190490456568,230,True,False,False,38,13.0
1335782,5268527,1462539775253761562,True,True,True,Centro,36.71556,-4.42843,2,1.0,1.0,1.0,51.5,2.0,21.0,272,439,44,255,4.74,1,2.79,True,3.960813169597578,6.0867747269123065,3.8066624897703196,1.332366019094335,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,25.75,25.75,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,209.90463486546682,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.333333333333334,True,False,False,False,0.0,True,4722.0,15.0,0.8944268738385686,65,False,False,True,39,13.333333333333334
1353804,6525225,1462708662973478001,False,True,True,Teatinos-Universidad,36.71849,-4.46128,6,2.0,4.0,6.0,108.33,3.0,1125.0,30,4,0,0,3.5,1,0.05,True,4.694370831446394,1.6094379124341003,0.0,0.04879016416943201,1.6094379124341003,1.9459101490553132,1.0986122886681098,0.6931471805599453,18.055,36.11,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,193.80368765366674,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.916666666666666,True,False,False,False,0.0,True,2508.0,1410.0,3.568223275852256,0,True,False,False,5,13.083333333333334
1359353,7378338,1462730388513280229,False,True,True,Carretera de Cadiz,36.70152,-4.43499,7,0.0,2.0,2.0,322.0,1.0,1125.0,249,126,6,36,4.87,1,0.8,True,5.777652323222656,4.844187086458591,1.9459101490553132,0.5877866649021191,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,46.0,322.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,194.20015615296037,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,12.916666666666666,True,False,False,False,1.0,True,4699.0,5.0,2.5109843714426603,49,True,False,True,61,12.916666666666666
