id,host_id,host_profile_id,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,reviews_per_month,has_license,price_log,number_of_reviews_log,number_of_reviews_ltm_log,reviews_per_month_log,bedrooms_log,beds_log,bathrooms_log,calculated_host_listings_count_log,price_per_accommodate,price_per_min_night,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,district_Algiros,district_Benicalap,district_Benimaclet,district_Camins al Grau,district_Campanar,district_Ciutat Vella,district_El Pla del Real,district_Extramurs,district_Jesus,district_L'Eixample,district_L'Olivereta,district_La Saidia,district_Patraix,district_Poblats Maritims,district_Poblats de l'Oest,district_Poblats del Nord,district_Poblats del Sud,district_Quatre Carreres,district_Rascanya,neighbourhood_price_encoded,property_type_Entire condo,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in casa particular,property_type_Private room in condo,property_type_Private room in home,property_type_Private room in hostel,property_type_Private room in rental unit,property_type_Room in aparthotel,property_type_Room in hotel,host_tenure_years,host_size_individual,host_size_pequeno,host_size_mediano,host_size_grande,host_entire_homes_ratio,has_reviews,listing_age_days,days_since_last_review,distance_to_center_km,n_nearby_150m,has_ac,has_pool,has_dishwasher,n_amenities,host_user_tenure_years
9873323,50807303,1465781088198156288,False,True,True,La Seu,39.47533,-0.37653,4,1.5,2.0,2.0,605.0,1.0,365.0,49,336,45,255,4.57,1,2.72,True,6.406879986069314,5.820082930352362,3.828641396489095,1.3137236682850553,1.0986122886681098,1.0986122886681098,0.9162907318741551,0.6931471805599453,151.25,605.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,241.26398156851903,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.5,True,False,False,False,1.0,True,3705.0,6.0,0.6041111145240305,100,True,False,False,53,10.5
9896283,46653491,1465698821132291840,False,True,True,La Creu del Grau,39.46258,-0.34542,6,1.0,3.0,4.0,200.0,2.0,1125.0,191,300,42,252,4.83,2,2.35,True,5.303304908059076,5.707110264748875,3.7612001156935624,1.208960345836975,1.3862943611198906,1.6094379124341003,0.6931471805599453,1.0986122886681098,33.333333333333336,100.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,155.40232850293668,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.666666666666666,False,True,False,False,1.0,True,3833.0,25.0,2.7729623965940293,33,True,False,False,30,10.666666666666666
9983646,2037083,1462584752324571904,False,True,True,Russafa,39.46007,-0.37655,6,2.0,4.0,4.0,158.7,10.0,1125.0,121,13,1,20,4.62,20,0.11,True,5.073297055220967,2.6390573296152584,0.6931471805599453,0.10436001532424277,1.6094379124341003,1.6094379124341003,1.0986122886681098,3.044522437723423,26.45,15.87,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,191.95878061790143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.166666666666666,False,False,True,False,1.0,True,3704.0,79.0,1.0932567922902825,43,True,False,False,11,14.166666666666666
9991305,51332767,1465801514105893632,False,True,True,Penya-Roja,39.46103,-0.35073,4,1.0,3.0,3.0,171.2,2.0,25.0,140,107,26,156,4.85,1,0.86,True,5.14865659199363,4.68213122712422,3.295836866004329,0.6205764877251099,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,42.8,85.6,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,214.16078768929083,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.5,True,False,False,False,1.0,True,3752.0,12.0,2.4064236319157626,8,True,False,True,33,10.5
10064526,12524685,1462889709225693184,False,True,True,El Mercat,39.47601,-0.38086,6,2.0,2.0,2.0,176.88,3.0,1125.0,139,433,52,255,4.79,5,3.39,True,5.1811091656424955,6.073044534100405,3.970291913552122,1.47932922708708,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.791759469228055,29.48,58.96,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,199.74578633831013,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12.0,False,True,False,False,1.0,True,3834.0,19.0,0.7840806534618218,75,True,False,True,45,12.333333333333334
10069323,32614279,1465478420795715328,False,True,True,El Mercat,39.47492,-0.37727,2,1.0,1.0,1.0,286.0,1.0,1125.0,89,48,0,0,4.1,1,0.39,False,5.659482215759621,3.8918202981106265,0.0,0.3293037471426004,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,143.0,286.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,199.74578633831013,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,10.833333333333334,True,False,False,False,0.0,True,3738.0,3534.0,0.5643737996905633,125,False,False,False,2,11.083333333333334
10135406,44676477,1462697672306063104,True,True,True,Mestalla,39.47413,-0.35362,4,1.5,2.0,3.0,190.33,3.0,11.0,198,104,18,108,4.94,1,0.96,True,5.253999685896911,4.653960350157523,2.9444389791664403,0.6729444732424258,1.0986122886681098,1.3862943611198906,0.9162907318741551,0.6931471805599453,47.5825,63.443333333333335,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,157.86308756105427,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.75,True,False,False,False,1.0,True,3269.0,39.0,2.002759518950935,24,True,False,True,51,10.75
10354931,11753060,1462579809340214784,False,True,True,Ciutat Jardi,39.47089,-0.34548,6,1.0,3.0,5.0,173.0,1.0,1125.0,168,435,57,255,4.75,2,3.45,True,5.159055299214529,6.077642243349034,4.060443010546419,1.4929040961781488,1.3862943611198906,1.791759469228055,0.6931471805599453,1.0986122886681098,28.833333333333332,173.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147.9321822873468,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.333333333333334,False,True,False,False,1.0,True,3790.0,10.0,2.647794110144935,23,True,False,True,66,12.333333333333334
10410346,53606338,1465871399583982848,False,True,True,Mont-Olivet,39.45894668480146,-0.3639881103408102,4,1.0,3.0,3.0,151.5,2.0,1125.0,228,202,64,255,4.53,1,1.59,True,5.0271645960474665,5.313205979041787,4.174387269895637,0.9516578757114464,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,37.875,75.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,155.3844274579827,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.416666666666666,True,False,False,False,1.0,True,3805.0,12.0,1.612596626758708,67,True,False,False,39,10.416666666666666
10504183,15039481,1462952765541463808,False,True,True,Sant Francesc,39.46868,-0.37955,4,1.0,1.0,1.0,67.0,2.0,730.0,44,150,13,78,4.81,1,1.2,True,4.219507705176107,5.017279836814924,2.6390573296152584,0.7884573603642702,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,16.75,33.5,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,197.6072693144142,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.416666666666666,True,False,False,False,1.0,True,3747.0,228.0,0.31021026654164646,29,True,False,True,55,12.083333333333334
10649605,54992506,1462730415420005632,True,True,True,El Saler,39.35926,-0.3200799,4,2.0,3.0,4.0,318.83,4.0,1125.0,41,32,11,88,4.81,2,0.3,True,5.767789604630494,3.4965075614664802,2.4849066497880004,0.26236426446749106,1.3862943611198906,1.6094379124341003,1.0986122886681098,1.0986122886681098,79.7075,79.7075,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,161.84898878983418,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.416666666666666,False,True,False,False,1.0,True,3170.0,27.0,13.216641697978531,3,True,False,True,45,10.416666666666666
10662567,30141190,1462650546608908288,True,True,True,Arrancapins,39.46552,-0.38586,4,1.0,2.0,3.0,215.0,2.0,1125.0,179,291,31,186,4.76,34,2.29,True,5.375278407684165,5.676753802268282,3.4657359027997265,1.1908875647772805,1.0986122886681098,1.3862943611198906,0.6931471805599453,3.5553480614894135,53.75,107.5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,147.40376972657177,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.0,False,False,True,False,1.0,True,3812.0,14.0,0.9542773928694431,22,True,False,True,44,11.166666666666666
10665726,12727760,1462894231977438464,False,True,True,Morvedre,39.48467,-0.37211,5,2.0,2.0,4.0,162.67,2.0,183.0,19,51,7,42,4.51,1,0.54,True,5.097852205517793,3.9512437185814275,2.0794415416798357,0.43178241642553783,1.0986122886681098,1.6094379124341003,1.0986122886681098,0.6931471805599453,32.534,81.335,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,161.30969935076695,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.416666666666666,True,False,False,False,1.0,True,2819.0,75.0,1.6812610856418502,13,True,False,True,40,12.25
10666838,48396030,1465732487548761856,False,True,True,Sant Francesc,39.46971,-0.37745,4,1.0,1.0,2.0,170.0,1.0,365.0,233,13,13,78,4.92,1,3.31,False,5.14166355650266,2.6390573296152584,2.6390573296152584,1.4609379041156565,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,42.5,170.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,197.6072693144142,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.3333333333333333,True,False,False,False,1.0,True,122.0,8.0,0.10094922729420777,39,True,False,False,11,10.583333333333334
10700917,23819032,1462626760692450560,True,True,True,La Seu,39.4777538,-0.3766219,4,1.0,1.0,2.0,139.22,1.0,1125.0,318,430,61,255,4.87,3,3.55,True,4.943212617778822,6.066108090103747,4.127134385045092,1.5151272329628591,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,34.805,139.22,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,241.26398156851903,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11.583333333333334,False,True,False,False,1.0,True,3637.0,10.0,0.8737396807229495,93,True,False,False,49,11.583333333333334
10706715,23819032,1462626760692450560,True,True,True,La Seu,39.4777538,-0.3766219,4,1.0,1.0,2.0,117.0,1.0,1125.0,317,230,46,255,4.87,3,1.92,True,4.770684624465665,5.442417710521793,3.8501476017100584,1.0715836162801904,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,29.25,117.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,241.26398156851903,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11.583333333333334,False,True,False,False,1.0,True,3593.0,14.0,0.8737396807229495,93,True,False,False,47,11.583333333333334
10760711,43105779,1465640063095104512,True,True,True,Ciutat de les Arts i de les Ciencies,39.45761,-0.358,2,1.0,1.0,1.0,165.5,10.0,90.0,152,244,18,255,4.91,1,1.95,True,5.1149953094204985,5.501258210544727,2.9444389791664403,1.0818051703517284,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,82.75,16.55,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,195.82026672587082,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.75,True,False,False,False,1.0,True,3752.0,20.0,2.082188587689421,35,True,False,False,23,10.75
10989371,8908070,1462567204367232512,True,True,True,La Seu,39.47616,-0.3767,2,1.0,1.0,1.0,50.6,15.0,1125.0,230,205,10,255,4.88,3,1.64,True,3.9435216724875173,5.327876168789581,2.3978952727983707,0.9707789171582247,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,25.3,3.3733333333333335,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,241.26398156851903,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,10.333333333333334,False,True,False,False,0.0,True,3755.0,12.0,0.6969264655097566,93,False,False,False,33,12.75
11018408,8908070,1462567204367232512,True,True,True,La Seu,39.47677,-0.37603,1,1.0,1.0,1.0,40.33,15.0,1125.0,244,123,3,90,4.88,3,0.98,True,3.721588628523641,4.820281565605037,1.3862943611198906,0.6830968447064438,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,40.33,2.6886666666666668,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,241.26398156851903,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,10.333333333333334,False,True,False,False,0.0,True,3757.0,23.0,0.7642606021206676,65,False,False,False,32,12.75
11058162,57393345,1465938581461728768,False,True,True,Cabanyal-Canyamelar,39.47208,-0.33367,6,1.0,3.0,3.0,156.0,3.0,1125.0,224,231,30,180,4.72,1,1.85,True,5.056245805348308,5.44673737166631,3.4339872044851463,1.0473189942805592,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,26.0,52.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,195.17308366462774,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.333333333333334,True,False,False,False,1.0,True,3756.0,22.0,3.667231918712521,45,True,False,True,27,10.333333333333334
11076490,14144350,1462931608324665088,True,True,True,El Pilar,39.47553,-0.38413,4,1.5,2.0,3.0,88.36,25.0,90.0,181,60,4,200,4.52,2,0.48,False,4.492673154760945,4.110873864173311,1.6094379124341003,0.3920420877760237,1.0986122886681098,1.3862943611198906,0.9162907318741551,1.0986122886681098,22.09,3.5343999999999998,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,171.4004456769209,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.25,False,True,False,False,1.0,True,3753.0,85.0,0.9184805385718482,52,True,False,True,37,12.166666666666666
11098188,9678915,1462570672473152000,True,True,True,Cabanyal-Canyamelar,39.46415,-0.32996,5,1.0,2.0,3.0,106.91,11.0,90.0,196,467,14,255,4.92,2,3.72,True,4.681297546375642,6.148468295917647,2.70805020110221,1.551808799597464,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.0986122886681098,21.381999999999998,9.719090909090909,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,195.17308366462774,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.333333333333334,False,True,False,False,1.0,True,3771.0,26.0,4.028947581081654,63,True,False,True,41,12.583333333333334
11158567,42085875,1462689537869609984,True,True,True,La Seu,39.47597,-0.37758,4,1.0,2.0,3.0,306.0,3.0,999.0,275,264,37,222,4.78,3,2.12,True,5.726847747587197,5.579729825986222,3.6375861597263857,1.1378330018213911,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.3862943611198906,76.5,102.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,241.26398156851903,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10.833333333333334,False,True,False,False,1.0,True,3743.0,22.0,0.6838367786176005,109,True,False,False,61,10.833333333333334
11158998,58031627,1466695596881079808,True,True,True,Mont-Olivet,39.46115,-0.36062,4,1.0,2.0,4.0,204.0,1.0,10.0,123,374,55,255,4.8,1,2.99,True,5.3230099791384085,5.926926025970411,4.02535169073515,1.3837912309017721,1.0986122886681098,1.6094379124341003,0.6931471805599453,0.6931471805599453,51.0,204.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,155.3844274579827,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.25,True,False,False,False,1.0,True,3756.0,12.0,1.660849049280957,23,True,False,False,38,10.333333333333334
11201247,58325872,1466699089921420032,True,True,True,Benimaclet,39.48705,-0.36799,5,2.0,3.0,4.0,142.1,4.0,1125.0,48,272,29,232,4.83,1,2.17,True,4.963543686562405,5.60947179518496,3.4011973816621555,1.1537315878891892,1.3862943611198906,1.6094379124341003,1.0986122886681098,0.6931471805599453,28.419999999999998,35.525,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,144.04429404652063,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.333333333333334,True,False,False,False,1.0,True,3760.0,24.0,2.036003933369889,7,True,False,True,46,10.333333333333334
11203413,50349502,1465770922267731456,False,True,True,El Pla del Remei,39.46985,-0.36812,2,1.0,1.0,1.0,44.28,10.0,1125.0,228,334,25,255,4.66,1,2.77,True,3.8128654338949275,5.814130531825066,3.258096538021482,1.3270750014599193,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,22.14,4.428,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,180.89856009017248,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.833333333333334,True,False,False,False,0.0,True,3616.0,61.0,0.7021761541737012,8,True,False,False,20,10.5
11258070,46653491,1465698821132291840,False,True,True,La Creu del Grau,39.46235,-0.34566,5,1.0,3.0,3.0,192.33,2.0,1125.0,244,328,30,180,4.72,2,2.61,True,5.264398573344411,5.796057750765372,3.4339872044851463,1.2837077723447896,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681098,38.466,96.165,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,155.40232850293668,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.666666666666666,False,True,False,False,1.0,True,3777.0,20.0,2.7609472846093053,33,True,False,False,29,10.666666666666666
11279479,36027066,1465535121017958144,True,True,True,Mestalla,39.46794,-0.35681,3,1.0,1.0,2.0,152.92,2.0,1125.0,115,540,47,255,4.74,2,4.3,True,5.036432986917396,6.293419278846481,3.871201010907891,1.667706820558076,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,50.97333333333333,76.46,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,157.86308756105427,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,10.333333333333334,False,True,False,False,1.0,True,3770.0,33.0,1.6871398434021123,18,True,False,False,40,11.0
11317008,5305009,1462677658028229888,False,True,True,Sant Francesc,39.4714,-0.37905,6,2.0,2.0,4.0,122.38,10.0,1125.0,208,86,9,180,4.81,3,0.69,True,4.815269023781492,4.465908118654584,2.302585092994046,0.5247285289349821,1.0986122886681098,1.6094379124341003,1.0986122886681098,1.3862943611198906,20.396666666666665,12.238,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,197.6072693144142,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,13.25,False,True,False,False,1.0,True,3749.0,18.0,0.2890330023554836,122,True,False,True,43,13.25
11336981,43996643,1462695570399131904,True,True,True,La Seu,39.47621,-0.37541,2,1.0,1.0,2.0,222.75,4.0,1125.0,224,245,15,120,4.98,2,1.95,True,5.410529357154965,5.5053315359323625,2.772588722239781,1.0818051703517284,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,111.375,55.6875,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,241.26398156851903,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.333333333333334,False,True,False,False,1.0,True,3771.0,25.0,0.705786403787655,50,True,False,False,26,10.75
11356250,8770937,1462566576882456832,False,True,True,Sant Francesc,39.47012,-0.37924,3,1.0,1.0,2.0,223.2,3.0,10.0,320,306,39,234,4.81,1,2.45,True,5.4125385106380595,5.726847747587197,3.6888794541139363,1.2383742310432684,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,74.39999999999999,74.39999999999999,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,197.6072693144142,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.25,True,False,False,False,1.0,True,3755.0,7.0,0.253545866355028,43,True,False,True,33,12.75
11376202,51231555,1465796575350299392,True,True,True,Ciutat de les Arts i de les Ciencies,39.45572,-0.35817,7,2.0,3.0,2.0,272.33,2.0,1125.0,7,452,63,255,4.92,1,3.61,True,5.610679856393877,6.115892125483034,4.1588830833596715,1.5282278570085572,1.3862943611198906,1.0986122886681098,1.0986122886681098,0.6931471805599453,38.90428571428571,136.165,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,195.82026672587082,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.333333333333334,True,False,False,False,1.0,True,3753.0,3.0,2.215513683682681,23,True,False,True,65,10.5
11416659,59863080,1466726855489107456,False,True,True,Patraix,39.46101620156603,-0.3925343195569581,4,1.0,2.0,2.0,114.33,3.0,5.0,33,165,29,174,4.58,1,1.32,True,4.747797584237848,5.111987788356544,3.4011973816621555,0.8415671856782186,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,28.5825,38.11,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,152.45837315849758,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.333333333333334,True,False,False,False,1.0,True,3756.0,32.0,1.708203605840361,12,True,False,False,23,10.333333333333334
11438571,15677841,1462968037711616512,True,True,True,El Carme,39.47583,-0.38386,4,1.0,2.0,3.0,167.67,2.0,10.0,57,591,57,255,4.8,4,4.72,True,5.127944143269923,6.3835066348840055,4.060443010546419,1.7439688053917064,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.6094379124341003,41.9175,83.835,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,169.96350147051163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11.666666666666666,False,True,False,False,1.0,True,3760.0,14.0,0.9251322892311472,44,True,False,False,50,12.083333333333334
11540956,6834779,1462716484138944768,False,True,True,La Seu,39.47495,-0.37516,2,1.0,2.0,2.0,47.0,3.0,1125.0,257,134,0,0,4.55,1,1.37,True,3.871201010907891,4.90527477843843,0.0,0.8628899551470398,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,23.5,15.666666666666666,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,241.26398156851903,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,13.0,True,False,False,False,0.0,True,2941.0,835.0,0.5699963176908917,60,True,False,False,23,13.0
11548287,45434245,1465674362938271488,False,True,True,Russafa,39.46245,-0.36629,2,1.5,1.0,1.0,149.0,1.0,1125.0,76,253,55,255,4.7,2,2.03,True,5.0106352940962555,5.537334267018537,4.02535169073515,1.1085626195212777,0.6931471805599453,0.6931471805599453,0.9162907318741551,1.0986122886681098,74.5,149.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,191.95878061790143,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.25,False,True,False,False,1.0,True,3746.0,11.0,1.1935735643684349,21,True,False,True,31,10.666666666666666
11560704,40365679,1465601735890187264,False,True,True,Sant Francesc,39.47049,-0.37306,6,1.0,3.0,3.0,164.0,1.0,1125.0,284,426,42,252,4.63,5,3.44,True,5.10594547390058,6.056784013228625,3.7612001156935624,1.4906543764441333,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.791759469228055,27.333333333333332,164.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,197.6072693144142,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.25,False,True,False,False,0.6,True,3720.0,21.0,0.2857466919111773,47,True,False,False,25,10.833333333333334
11569043,5541576,1462683276995545856,True,True,True,La Gran Via,39.46795,-0.36391,4,1.0,2.0,4.0,217.0,1.0,1125.0,212,223,26,156,4.86,1,1.78,True,5.384495062789089,5.4116460518550396,3.295836866004329,1.0224509277025458,1.0986122886681098,1.6094379124341003,0.6931471805599453,0.6931471805599453,54.25,217.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,188.5959038716609,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.083333333333334,True,False,False,False,1.0,True,3753.0,25.0,1.0854243384728846,12,False,False,True,64,13.25
11579006,8908070,1462567204367232512,True,True,True,El Mercat,39.475,-0.37779,2,1.0,1.0,1.0,55.85,13.0,1125.0,219,69,7,182,4.87,3,0.64,True,4.040416220196545,4.248495242049359,2.0794415416798357,0.49469624183610705,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,27.925,4.296153846153846,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,199.74578633831013,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,10.333333333333334,False,True,False,False,0.0,True,3216.0,96.0,0.581336874247654,113,False,False,False,48,12.75
11672473,39491825,1465589978939556352,True,True,True,El Botanic,39.47379,-0.38575,2,1.0,1.0,1.0,121.0,2.0,10.0,249,358,47,255,4.85,2,2.86,True,4.804021044733257,5.883322388488279,3.871201010907891,1.3506671834767394,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,60.5,60.5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,170.26948173141696,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.25,False,True,False,False,1.0,True,3753.0,9.0,0.9192685915897769,59,True,False,False,31,10.916666666666666
11678559,62027051,1462749445935837952,True,True,True,El Carme,39.47804,-0.3772,8,2.0,4.0,5.0,315.0,1.0,1125.0,220,261,29,174,4.9,1,3.27,True,5.755742213586912,5.568344503761097,3.4011973816621555,1.4516138272405332,1.6094379124341003,1.791759469228055,1.0986122886681098,0.6931471805599453,39.375,315.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,169.96350147051163,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.5,True,False,False,False,1.0,True,2397.0,20.0,0.9084172198477127,100,True,False,True,42,10.25
11695894,53529079,1465870240882527232,False,True,True,Mont-Olivet,39.45923,-0.36796,4,1.0,2.0,2.0,160.0,2.0,1125.0,19,308,22,132,4.74,1,2.46,True,5.081404364984463,5.733341276897746,3.1354942159291497,1.2412685890696329,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.6931471805599453,40.0,80.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,155.3844274579827,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.25,True,False,False,False,1.0,True,3756.0,199.0,1.3857263195334164,36,True,False,False,58,10.416666666666666
11712841,123160301,1468246700755436544,False,True,True,El Grau,39.46068,-0.33826,5,2.0,3.0,2.0,115.25,1.0,365.0,27,78,4,24,4.54,81,0.63,True,4.755743044467466,4.3694478524670215,1.6094379124341003,0.48858001481867097,1.3862943611198906,1.0986122886681098,1.0986122886681098,4.406719247264253,23.05,115.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,164.70010195313208,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.166666666666666,False,False,False,True,1.0,True,3729.0,67.0,3.4226439181077453,42,True,False,False,47,9.166666666666666
