id,host_id,host_profile_id,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,reviews_per_month,has_license,price_log,number_of_reviews_log,number_of_reviews_ltm_log,reviews_per_month_log,bedrooms_log,beds_log,bathrooms_log,calculated_host_listings_count_log,price_per_accommodate,price_per_min_night,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,district_Arganzuela,district_Barajas,district_Carabanchel,district_Centro,district_Chamartín,district_Chamberí,district_Ciudad Lineal,district_Fuencarral - El Pardo,district_Hortaleza,district_Latina,district_Moncloa - Aravaca,district_Moratalaz,district_Puente de Vallecas,district_Retiro,district_Salamanca,district_San Blas - Canillejas,district_Tetuán,district_Usera,district_Vicálvaro,district_Villa de Vallecas,district_Villaverde,neighbourhood_price_encoded,property_type_Entire condo,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Other,property_type_Private room,property_type_Private room in bed and breakfast,property_type_Private room in casa particular,property_type_Private room in condo,property_type_Private room in guest suite,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Private room in hostel,property_type_Private room in rental unit,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hotel,property_type_Shared room in bed and breakfast,property_type_Shared room in hotel,host_tenure_years,host_size_individual,host_size_pequeno,host_size_mediano,host_size_grande,host_entire_homes_ratio,has_reviews,listing_age_days,days_since_last_review,distance_to_center_km,n_nearby_150m,has_ac,has_pool,has_dishwasher,n_amenities,host_user_tenure_years
49238159,301232803,1463414878826560512,False,True,True,40.42309,-3.70193,2,1.5,18.0,1.0,82.0,1.0,30.0,74,103,31,186,4.46,6,1.63,True,4.418840607796598,4.6443908991413725,3.4657359027997265,0.9669838461896731,2.9444389791664403,0.6931471805599453,0.9162907318741552,1.9459101490553132,41.0,82.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175.94637586523328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6.666666666666667,False,True,False,False,0.0,True,1900.0,67.0,0.7171072164733732,237,True,False,False,16,6.666666666666667
617460781039308501,229138489,1463231508852476672,False,True,True,40.42197,-3.68905,3,1.0,1.0,2.0,158.88,1.0,1125.0,184,50,37,222,4.52,15,1.01,True,5.074423533843123,3.9318256327243257,3.6375861597263857,0.6981347220709844,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.772588722239781,52.96,158.88,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,247.44110213305777,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.5,False,False,True,False,1.0,True,1497.0,15.0,1.3746389749051544,36,True,False,False,39,7.5
1516668393625473636,478946131,1512315727255828224,False,True,True,40.4057082,-3.676724,4,1.0,2.0,2.0,189.0,2.0,365.0,296,30,30,180,4.57,29,3.67,True,5.247024072160486,3.4339872044851463,3.4339872044851463,1.541159071680806,1.0986122886681098,1.0986122886681098,0.6931471805599453,3.4011973816621555,47.25,94.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,133.58205090485302,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.75,False,False,True,False,1.0,True,255.0,32.0,2.603115715795108,32,True,False,True,32,3.75
1521189158400691027,60461148,1462745382193276160,True,True,True,40.43398,-3.64765,4,1.0,1.0,2.0,142.0,2.0,1125.0,128,8,8,48,5.0,2,0.92,True,4.962844630259907,2.1972245773362196,2.1972245773362196,0.6523251860396903,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.0986122886681098,35.5,71.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,119.23126933573884,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.25,False,True,False,False,1.0,True,268.0,16.0,5.122482211400534,14,True,False,False,17,10.25
1117112825983360091,568179101,1470527760044313856,False,True,True,40.40990680395323,-3.709821107409663,2,1.0,1.0,2.0,90.71,40.0,365.0,173,0,0,0,,1,0.0,False,4.518631424570852,0.0,0.0,0.0,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,45.355,2.26775,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,183.1172380313284,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.25,True,False,False,False,1.0,False,,,0.9205222353606776,191,True,False,True,15,2.25
1416467636515679285,499682248,1470247331267903488,True,True,True,40.3957588,-3.6941843,1,2.0,1.0,1.0,28.76,25.0,365.0,62,0,0,0,,4,0.0,False,3.393165209964891,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.6094379124341005,28.76,1.1504,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,125.72484624149068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3.3333333333333335,False,True,False,False,0.5,False,,,2.477288154525011,10,True,False,False,15,3.3333333333333335
1711515095831142495,21663488,1463160861315535872,False,True,True,40.4284861,-3.7030759,6,3.0,3.0,4.0,157.43,30.0,365.0,365,0,0,0,,10,0.0,True,5.065312855386951,0.0,0.0,0.0,1.3862943611198906,1.6094379124341005,1.3862943611198906,2.3978952727983707,26.238333333333333,5.2476666666666665,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175.94637586523328,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0833333333333335,False,True,False,False,1.0,False,,,1.300879914110901,102,True,False,False,5,11.666666666666666
917899379782190120,488192997,1470197121778331136,False,True,True,40.41299,-3.71693,6,2.0,1.0,3.0,167.0,2.0,365.0,295,122,46,255,4.65,10,3.38,True,5.123963979403259,4.812184355372417,3.8501476017100584,1.4770487243883548,0.6931471805599453,1.3862943611198906,1.0986122886681098,2.3978952727983707,27.833333333333332,83.5,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,183.1172380313284,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.5833333333333335,False,True,False,False,1.0,True,1091.0,20.0,1.189587301096874,32,True,False,True,26,3.5833333333333335
1011696604372075171,508795255,1470287193313062144,False,True,True,40.4375354661908,-3.652652164188809,1,0.5,1.0,1.0,34.69,1.0,365.0,267,0,0,0,,2,0.0,False,3.574870537502069,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,1.0986122886681098,34.69,34.69,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,129.88895827755206,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.5833333333333335,False,True,False,False,0.0,False,,,4.90509304935445,12,False,False,False,3,3.1666666666666665
862731299908067459,5394516,1462679799518899200,True,True,True,40.41378781734501,-3.702250756323338,2,1.0,1.0,2.0,135.0,1.0,1125.0,76,235,66,255,4.69,1,6.02,False,4.912654885736052,5.4638318050256105,4.204692619390966,1.9487632180377197,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,67.5,135.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,204.08744806213556,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.916666666666666,True,False,False,False,1.0,True,1181.0,26.0,0.359704154666101,245,True,False,False,30,13.25
1268736888363299823,657422631,1470651587081325824,False,True,True,40.40407580557284,-3.7199495077289617,2,1.0,1.0,1.0,86.16,2.0,365.0,85,47,29,174,4.38,1,2.32,False,4.467745510076419,3.871201010907891,3.4011973816621555,1.199964782928397,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,43.08,43.08,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,152.2013888594848,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6666666666666663,True,False,False,False,1.0,True,618.0,23.0,1.9675864599949944,8,True,False,False,28,1.6666666666666663
1659017205265294790,52530675,1465850286353389312,False,True,True,40.37967,-3.69253,2,1.0,1.0,1.0,66.19,2.0,365.0,345,1,1,6,5.0,40,1.0,True,4.207524426932059,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.713572066704308,33.095,33.095,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,103.74931938122567,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.583333333333333,False,False,True,False,1.0,True,30.0,30.0,4.237534476340188,20,True,False,False,18,10.416666666666666
51204846,414244011,1469885794906327040,False,True,True,40.41155,-3.70667,6,1.0,25.0,167.0,170.0,1.0,999.0,181,9,1,6,4.78,13,0.15,False,5.14166355650266,2.302585092994046,0.6931471805599453,0.1397619423751586,3.258096538021482,5.123963979403259,0.6931471805599453,2.6390573296152584,28.333333333333332,170.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,169.21558088303152,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4.833333333333333,False,False,True,False,0.0,True,1753.0,345.0,0.6323208882727324,234,True,False,False,16,4.916666666666667
1092575707702265947,346367515,1463496073140840192,False,True,True,40.430093692760174,-3.6863798616206385,3,0.0,1.0,2.0,130.12,31.0,125.0,169,1,0,0,4.0,449,0.04,True,4.876112934435574,0.6931471805599453,0.0,0.0392207131532812,0.6931471805599453,1.0986122886681098,0.0,6.1092475827643655,43.373333333333335,4.1974193548387095,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,211.61569750276695,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.083333333333333,False,False,False,True,1.0,True,694.0,694.0,2.0879468773212415,29,True,False,True,32,6.083333333333333
985968230543689770,374138888,1463555269157057792,False,True,True,40.4383518,-3.7009325,6,1.0,2.0,3.0,230.0,1.0,999.0,251,52,16,96,4.62,13,1.6,True,5.442417710521793,3.970291913552122,2.833213344056216,0.9555114450274363,1.0986122886681098,1.3862943611198906,0.6931471805599453,2.6390573296152584,38.333333333333336,230.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,164.4632678077784,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.5,False,False,True,False,1.0,True,983.0,54.0,2.408710985153376,22,True,False,True,28,5.583333333333333
1047867024320020194,551237332,1470464685587744512,False,True,True,40.427520889532616,-3.695555763160137,1,1.0,1.0,1.0,58.0,1.0,365.0,22,6,5,30,4.17,4,0.21,True,4.07753744390572,1.9459101490553132,1.791759469228055,0.1906203596086497,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341005,58.0,58.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,192.28032784588626,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2.5,False,True,False,False,0.0,True,850.0,95.0,1.381364144722447,18,True,False,False,7,2.5
1635353804221740583,346367515,1463496073140840192,False,True,True,40.43516,-3.70412,4,1.0,2.0,1.0,91.78,31.0,125.0,239,0,0,0,,449,0.0,True,4.530231099323598,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,0.6931471805599453,6.1092475827643655,22.945,2.9606451612903224,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,164.4632678077784,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.083333333333333,False,False,False,True,1.0,False,,,2.0417185379757874,37,False,False,True,30,6.083333333333333
40554186,18717127,1462606957191252736,False,True,True,40.42523,-3.69534,7,3.0,3.0,4.0,284.5,4.0,1125.0,290,158,26,208,4.66,8,1.98,True,5.654242029096065,5.0689042022202315,3.295836866004329,1.091923300517313,1.3862943611198906,1.6094379124341005,1.3862943611198906,2.1972245773362196,40.642857142857146,71.125,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,192.28032784588626,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.833333333333334,False,True,False,False,1.0,True,2397.0,55.0,1.1796427649170995,25,True,False,False,31,11.833333333333334
28751331,63461999,1462753282369646592,True,True,True,40.40723,-3.72063,2,1.0,1.0,1.0,163.0,1.0,1125.0,210,193,61,255,4.9,1,3.84,True,5.099866427824199,5.267858159063328,4.127134385045092,1.5769147207285403,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,81.5,163.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,152.2013888594848,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.166666666666667,True,False,False,False,1.0,True,1516.0,20.0,1.7784021626590838,1,True,True,True,51,10.25
837070982614707147,499464631,1470246451505978624,False,True,True,40.4624782,-3.6474126,1,1.0,4.0,1.0,41.0,1.0,1125.0,362,64,0,0,4.56,2,1.6,False,3.737669618283368,4.174387269895637,0.0,0.9555114450274363,1.6094379124341005,0.6931471805599453,0.6931471805599453,1.0986122886681098,41.0,41.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,108.26170417003189,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3.3333333333333335,False,True,False,False,0.0,True,1211.0,389.0,6.969243124620723,3,False,False,False,27,3.3333333333333335
756310557495927693,22321820,1462620749212015360,False,True,True,40.42028,-3.70343,6,1.0,2.0,3.0,337.0,1.0,365.0,248,107,36,216,4.54,78,2.56,True,5.823045895483019,4.68213122712422,3.610917912644224,1.269760544863939,1.0986122886681098,1.3862943611198906,0.6931471805599453,4.3694478524670215,56.166666666666664,337.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175.94637586523328,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.666666666666666,False,False,False,True,1.0,True,1261.0,24.0,0.3882239950952267,230,True,False,False,33,11.666666666666666
23351951,123778623,1468250881051395584,False,True,True,40.3868,-3.67018,1,1.0,4.0,1.0,19.97,2.0,1125.0,316,4,2,12,3.5,5,0.09,False,3.0430928449138284,1.6094379124341005,1.0986122886681098,0.0861776962410523,1.6094379124341005,0.6931471805599453,0.6931471805599453,1.791759469228055,19.97,9.985,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,117.70444611508256,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.166666666666666,False,True,False,False,0.0,True,1326.0,108.0,4.38547250159507,10,False,False,False,7,9.166666666666666
1294397033606303369,663202246,1463915647489350144,False,True,True,40.4262271,-3.7050931,2,1.0,1.0,2.0,148.5,2.0,1125.0,15,35,14,84,4.91,1,1.85,False,5.0072963928307415,3.58351893845611,2.70805020110221,1.0473189942805592,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,74.25,74.25,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,175.94637586523328,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5,True,False,False,False,1.0,True,577.0,16.0,1.0539455999648109,146,True,False,True,43,1.5833333333333337
685385667518788342,377605855,1469770710891063808,False,True,True,40.42542,-3.69578,4,1.0,1.0,2.0,88.15,1.0,1125.0,356,5,0,0,4.6,390,0.11,True,4.49032034430915,1.791759469228055,0.0,0.1043600153242427,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.968707559985366,22.0375,88.15,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,192.28032784588626,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.333333333333333,False,False,False,True,1.0,True,1410.0,1088.0,1.1745838377608289,29,True,False,True,23,5.5
18271284,126308580,1468271669760378880,True,True,True,40.48681,-3.66711,2,1.0,1.0,1.0,120.0,1.0,365.0,255,353,67,255,4.94,2,3.26,False,4.795790545596741,5.869296913133774,4.219507705176107,1.449269160281279,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,60.0,120.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,263.8790730905463,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.166666666666666,False,True,False,False,1.0,True,3262.0,12.0,8.380947346623115,6,True,False,False,43,9.166666666666666
1564770934155787723,523167824,1470353852496702208,True,True,True,40.38692309398651,-3.6461815011886634,1,8.0,1.0,20.0,45.0,1.0,1125.0,354,5,5,30,4.6,17,0.77,True,3.828641396489095,1.791759469228055,1.791759469228055,0.5709795465857378,0.6931471805599453,3.044522437723423,2.1972245773362196,2.8903717578961645,45.0,45.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,98.5492478749644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.9166666666666665,False,False,True,False,0.0,True,206.0,58.0,5.902620759236943,6,True,False,False,33,2.9166666666666665
47383722,14023050,1462928661725250304,False,True,True,40.43608,-3.71254,2,1.0,1.0,1.0,131.33,3.0,730.0,306,45,23,138,4.91,1,0.74,True,4.885298802784958,3.828641396489095,3.1780538303479458,0.5538851132264376,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,65.665,43.77666666666667,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,127.50703646670733,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.416666666666667,True,False,False,False,1.0,True,1825.0,31.0,2.26789643239581,39,True,False,False,34,12.166666666666666
28121571,211991262,1469106961830313216,True,True,True,40.41735,-3.70858,2,1.0,1.0,1.0,125.0,1.0,1125.0,326,48,5,30,4.67,10,0.6,True,4.836281906951478,3.8918202981106265,1.791759469228055,0.4700036292457355,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.3978952727983707,62.5,125.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,238.82348334828518,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.75,False,True,False,False,0.0,True,2391.0,49.0,0.4092591588686317,204,True,False,False,29,7.75
1309545720723887414,577926674,1470579594896465152,False,True,True,40.427699423160064,-3.671553241699491,2,1.0,1.0,1.0,68.22,30.0,365.0,352,1,1,60,3.0,24,0.71,False,4.237289838207198,0.6931471805599453,0.6931471805599453,0.5364933705145685,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.218875824868201,34.11,2.274,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,202.26587413417772,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0833333333333335,False,False,True,False,0.8333333333333334,True,51.0,51.0,2.9866799685753116,29,True,False,False,12,2.0833333333333335
24355249,183781509,1463082154529988608,True,True,True,40.39307,-3.72637,5,2.0,2.0,4.0,96.6,5.0,1125.0,202,222,5,50,4.82,1,2.23,True,4.580877493419047,5.407171771460119,1.791759469228055,1.172482137234565,1.0986122886681098,1.6094379124341005,1.0986122886681098,0.6931471805599453,19.32,19.32,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112.57340436336078,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.166666666666666,True,False,False,False,1.0,True,2999.0,31.0,3.2580192310051546,16,True,False,False,34,8.166666666666666
1466019730940889412,518331793,1470332092513295360,False,True,True,40.4764048,-3.661203,2,2.0,1.0,1.0,35.0,1.0,1125.0,31,92,92,255,4.6,82,8.24,True,3.58351893845611,4.532599493153256,4.532599493153256,2.2235418856535927,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.418840607796598,17.5,35.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,102.37208323351422,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3.0,False,False,False,True,0.048780487804878,True,345.0,28.0,7.544540590697045,10,False,False,True,26,3.0
894138676110295458,471977881,1470128858458088192,False,True,True,40.42695093099513,-3.6404356767724018,2,1.0,1.0,1.0,71.53,30.0,180.0,364,0,0,0,,100,0.0,False,4.284000269375321,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.61512051684126,35.765,2.384333333333333,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,124.59632381565532,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.8333333333333335,False,False,False,True,1.0,False,,,5.4813698711485745,12,False,False,False,24,3.8333333333333335
1312403884150497909,667128956,1470673884931361536,True,True,True,40.4697786736117,-3.690590912245424,4,1.0,1.0,2.0,121.5,1.0,365.0,63,68,47,255,4.82,5,3.7,True,4.808111029984782,4.23410650459726,3.871201010907891,1.547562508716013,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.791759469228055,30.375,121.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,130.00320556842,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5,False,True,False,False,1.0,True,561.0,17.0,5.996075168729576,25,True,False,False,39,1.5
1571373992163542763,570694659,1470298998238232576,False,True,True,40.420304,-3.6744648,2,1.0,1.0,1.0,309.0,1.0,365.0,322,9,9,54,4.56,15,1.76,True,5.736572297479192,2.302585092994046,2.302585092994046,1.015230679729059,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.772588722239781,154.5,309.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,154.8864763140342,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9166666666666663,False,False,True,False,1.0,True,163.0,31.0,2.513775502829395,34,True,False,True,38,2.1666666666666665
744603561762354477,481499055,1470168267001957120,True,True,True,40.43084,-3.62425,2,1.0,1.0,1.0,117.5,1.0,10.0,243,96,27,162,4.8,1,2.29,True,4.774912960575186,4.574710978503383,3.332204510175204,1.1908875647772803,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,58.75,117.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,138.75053647771975,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.5833333333333335,True,False,False,False,1.0,True,1265.0,18.0,6.912449055235267,3,False,False,True,33,3.6666666666666665
1344129847443285479,394687867,1469820797012451840,False,True,True,40.38626553440725,-3.6995362521082966,3,1.0,1.0,1.0,91.7,7.0,330.0,95,6,4,56,4.33,123,0.42,False,4.529368472571809,1.9459101490553132,1.6094379124341005,0.3506568716131693,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.820281565605037,30.566666666666663,13.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,109.50658139629022,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.166666666666667,False,False,False,True,0.991869918699187,True,437.0,75.0,3.4144197302798975,29,True,False,False,33,5.166666666666667
50132782,173332014,1468681886517685248,True,True,True,40.41072082519531,-3.70580792427063,4,2.0,2.0,2.0,176.67,2.0,999.0,272,224,60,255,4.93,1,3.65,True,5.179927897047815,5.41610040220442,4.110873864173311,1.536867219599265,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,44.1675,88.335,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,169.21558088303152,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.333333333333334,True,False,False,False,1.0,True,1848.0,27.0,0.6970209576561661,204,True,False,True,40,8.333333333333334
1710024846007105475,272166314,1710024847460370944,False,True,True,40.4625509,-3.585432,6,2.0,3.0,5.0,958.59,1.0,365.0,215,0,0,0,,1,0.0,True,6.866506109902486,0.0,0.0,0.0,1.3862943611198906,1.791759469228055,1.0986122886681098,0.6931471805599453,159.765,958.59,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,168.5068676852945,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,True,False,False,False,1.0,False,,,11.235146558543088,0,True,True,False,11,6.916666666666667
1779465,1713524,1462519889497322496,True,True,True,40.41464,-3.70822,2,1.0,1.0,1.0,354.0,1.0,15.0,27,132,10,60,5.0,1,0.97,False,5.872117789475416,4.890349128221754,2.3978952727983707,0.6780335427498971,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,177.0,354.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,183.1172380313284,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.25,True,False,False,False,1.0,True,4097.0,24.0,0.4446443062582726,169,True,False,True,48,14.333333333333334
3599402,18134739,1463037017789589248,False,True,True,40.41359,-3.71837,1,1.0,1.0,1.0,42.0,3.0,365.0,136,36,3,18,4.67,1,0.29,False,3.7612001156935624,3.610917912644224,1.3862943611198906,0.2546422183735807,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,42.0,14.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,152.2013888594848,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.833333333333334,True,False,False,False,0.0,True,3710.0,359.0,1.284102362213009,39,False,False,False,17,11.916666666666666
683780157697254550,471977881,1470128858458088192,False,True,True,40.40927,-3.73774,3,2.0,2.0,2.0,66.4,30.0,180.0,296,0,0,0,,100,0.0,False,4.210645017918261,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,4.61512051684126,22.133333333333336,2.213333333333334,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,107.31241916893052,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.8333333333333335,False,False,False,True,1.0,False,,,2.992960619534582,7,True,False,False,18,3.8333333333333335
1102699693864729490,370143672,1469748385412059392,False,True,True,40.39757914904474,-3.7309428046124777,4,1.0,1.0,1.0,137.0,1.0,999.0,343,69,33,198,4.75,7,2.49,False,4.927253685157205,4.248495242049359,3.5263605246161616,1.249901736214336,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.0794415416798357,34.25,137.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112.57340436336078,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.9166666666666665,False,True,False,False,1.0,True,841.0,30.0,3.138397841194489,15,True,False,False,34,5.666666666666667
