id,host_id,host_profile_id,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,reviews_per_month,has_license,price_log,number_of_reviews_log,number_of_reviews_ltm_log,reviews_per_month_log,bedrooms_log,beds_log,bathrooms_log,calculated_host_listings_count_log,price_per_accommodate,price_per_min_night,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,district_Alaró,district_Alcúdia,district_Algaida,district_Andratx,district_Ariany,district_Artà,district_Banyalbufar,district_Binissalem,district_Bunyola,district_Búger,district_Calvià,district_Campanet,district_Campos,district_Capdepera,district_Consell,district_Costitx,district_Deyá,district_Escorca,district_Esporles,district_Estellencs,district_Felanitx,district_Fornalutx,district_Inca,district_Lloret de Vistalegre,district_Lloseta,district_Llubí,district_Llucmajor,district_Manacor,district_Mancor de la Vall,district_Maria de la Salut,district_Marratxí,district_Montuïri,district_Muro,district_Palma de Mallorca,district_Petra,district_Pollença,district_Porreres,district_Puigpunyent,district_Sa Pobla,district_Sant Joan,district_Sant Llorenç des Cardassar,district_Santa Eugènia,district_Santa Margalida,district_Santa María del Camí,district_Santanyí,district_Selva,district_Sencelles,district_Ses Salines,district_Sineu,district_Son Servera,district_Sóller,district_Valldemossa,district_Vilafranc de Bonany,neighbourhood_price_encoded,property_type_Camper/RV,property_type_Entire chalet,property_type_Entire condo,property_type_Entire cottage,property_type_Entire guesthouse,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire vacation home,property_type_Entire villa,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in home,property_type_Private room in rental unit,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hotel,host_tenure_years,host_size_individual,host_size_pequeno,host_size_mediano,host_size_grande,host_entire_homes_ratio,has_reviews,listing_age_days,days_since_last_review,distance_to_center_km,n_nearby_150m,has_ac,has_pool,has_sea_view,n_amenities,host_user_tenure_years
17614443,119744834,1468219968120424520,False,True,True,39.52979,2.73406,8,3.5,5.0,9.0,913.0,6.0,1125.0,274,7,7,84,5.0,1,0.6,True,6.81783057145415,2.0794415416798357,2.0794415416798357,0.4700036292457355,1.791759469228055,2.302585092994046,1.5040773967762742,0.6931471805599453,114.125,152.16666666666666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,453.96107241462784,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.25,True,False,False,False,1.0,True,356.0,26.0,8.520908315465675,0,True,True,False,15,9.25
1511401834891222073,719262035,1511401835645656636,False,False,True,39.65454,3.1924,16,4.0,8.0,17.0,1739.0,2.0,365.0,224,0,0,0,,10,0.0,True,7.461640392208575,0.0,0.0,0.0,2.1972245773362196,2.8903717578961645,1.6094379124341005,2.3978952727983707,108.6875,869.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,586.6803801898172,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,False,True,False,False,1.0,False,,,47.68376739763235,0,True,True,False,14,0.75
1498488982947397613,716148698,1498426908079417957,False,True,True,39.63943702048984,3.1312101378902,6,3.0,3.0,6.0,365.71,1.0,60.0,268,2,2,12,4.5,2,1.87,True,5.904571344953613,1.0986122886681098,1.0986122886681098,1.0543120297715298,1.3862943611198906,1.9459101490553132,1.3862943611198906,1.0986122886681098,60.95166666666666,365.71,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,766.8228440512714,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6666666666666666,False,True,False,False,1.0,True,40.0,25.0,42.21840855987404,0,True,True,False,16,0.75
1017301892950238044,544871049,1463873870232320073,True,False,True,39.5785195,2.3940137,6,2.0,4.0,6.0,351.0,6.0,1125.0,254,9,2,24,4.89,1,0.39,True,5.863631175598097,2.302585092994046,1.0986122886681098,0.3293037471426004,1.6094379124341005,1.9459101490553132,1.0986122886681098,0.6931471805599453,58.5,58.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1008.9480291554785,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.5833333333333335,True,False,False,False,1.0,True,692.0,271.0,21.75370361783638,2,True,False,False,30,2.5833333333333335
1424501773958740952,18375351,1463053010000126877,True,True,True,39.57466229020857,2.4126452985953732,4,1.5,2.0,2.0,245.0,2.0,1125.0,313,9,9,54,5.0,1,0.89,True,5.5053315359323625,2.302585092994046,2.302585092994046,0.636576829071551,1.0986122886681098,1.0986122886681098,0.9162907318741552,0.6931471805599453,61.25,122.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1008.9480291554785,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,11.916666666666666,True,False,False,False,1.0,True,310.0,64.0,20.13818242416936,0,False,False,False,28,11.916666666666666
1182404762961815857,24926928,1465324852025672351,False,True,True,39.79547,3.12094,6,2.5,3.0,4.0,1009.88,1.0,1125.0,185,0,0,0,,49,0.0,True,6.918576517613721,0.0,0.0,0.0,1.3862943611198906,1.6094379124341005,1.252762968495368,3.912023005428146,168.31333333333333,1009.88,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,720.7631138469086,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,11.416666666666666,False,False,True,False,1.0,False,,,47.81084615941163,12,True,True,False,32,11.5
1594758601839817415,153911874,1468507187038297565,False,True,True,39.700283,3.429075,4,2.0,2.0,2.0,399.5,1.0,365.0,107,0,0,0,,80,0.0,True,5.992713766508414,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,4.394449154672439,99.875,399.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,563.3323781886018,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.666666666666666,False,False,False,True,1.0,False,,,68.55255619727163,1,True,True,False,27,8.666666666666666
1670809274741468228,156144596,1468523930838333357,False,True,True,39.897416333486,3.0755373883606,6,2.0,3.0,3.0,438.75,3.0,1125.0,299,1,1,6,5.0,125,1.0,True,6.086206383617667,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.0986122886681098,4.836281906951478,73.125,146.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,582.7915371090588,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.583333333333334,False,False,False,True,1.0,True,30.0,30.0,51.844031272726106,13,True,True,False,70,8.583333333333334
919252280263289358,80839530,1466984204613130888,False,True,True,39.37704,3.23111,4,1.5,2.0,2.0,2447.0,1.0,28.0,154,4,2,12,4.5,791,0.15,True,7.803026643632217,1.6094379124341005,1.0986122886681098,0.1397619423751586,1.0986122886681098,1.0986122886681098,0.9162907318741552,6.674561391814426,611.75,2447.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,641.1368363664936,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.333333333333334,False,False,False,True,0.9696586599241468,True,809.0,262.0,54.386106091337,16,True,True,False,31,9.916666666666666
6488059,33906208,1465495563175349702,True,True,True,39.37882,3.01752,8,2.0,4.0,7.0,359.6,1.0,1125.0,76,70,9,54,4.9,1,0.57,True,5.887769310769217,4.2626798770413155,2.302585092994046,0.4510756193602167,1.6094379124341005,2.0794415416798357,1.0986122886681098,0.6931471805599453,44.95,359.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,695.0928235051352,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.083333333333334,True,False,False,False,1.0,True,3682.0,29.0,38.059109460512914,0,False,True,False,62,11.083333333333334
711359718422617656,14113470,1462930846457894636,False,True,True,39.88403,3.04584,10,4.0,5.0,7.0,1084.86,3.0,1125.0,25,0,0,0,,66,0.0,True,6.9901275787399975,0.0,0.0,0.0,1.791759469228055,2.0794415416798357,1.6094379124341005,4.204692619390966,108.486,361.61999999999995,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,582.7915371090588,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.166666666666666,False,False,False,True,1.0,False,,,49.00478652896064,6,True,True,False,22,12.166666666666666
2139465,10917848,1462852655661822834,True,True,True,39.64234,2.81691,7,2.0,4.0,5.0,422.4,5.0,1125.0,234,43,3,30,4.79,1,0.29,True,6.048317358700765,3.784189633918261,1.3862943611198906,0.2546422183735807,1.6094379124341005,1.791759469228055,1.0986122886681098,0.6931471805599453,60.34285714285714,84.47999999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,958.3004606442181,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.416666666666666,True,False,False,False,1.0,True,4421.0,252.0,16.748594719196316,0,False,True,False,71,12.416666666666666
30754073,3296019,1462529146023447254,True,True,True,39.80725,3.02491,8,3.0,4.0,7.0,287.6,5.0,1125.0,210,3,0,0,5.0,32,0.04,True,5.665041646339771,1.3862943611198906,0.0,0.0392207131532812,1.6094379124341005,2.0794415416798357,1.3862943611198906,3.49650756146648,35.95,57.52,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,550.9816265220804,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.833333333333334,False,False,True,False,1.0,True,2441.0,829.0,41.89722622622147,1,True,True,False,14,13.833333333333334
1614521326830815179,122491844,1468241697094705195,False,True,True,39.82408270876146,3.1153498513406657,5,2.0,3.0,4.0,346.33,1.0,1125.0,43,0,0,0,,193,0.0,True,5.850275336670169,0.0,0.0,0.0,1.3862943611198906,1.6094379124341005,1.0986122886681098,5.267858159063328,69.26599999999999,346.33,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,598.0469480132393,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.166666666666666,False,False,False,True,1.0,False,,,49.17553117250068,27,True,False,False,29,9.166666666666666
6021999,31259468,1462654442699892075,True,True,True,39.76155,2.71486,4,1.0,2.0,3.0,399.5,2.0,1125.0,262,269,19,114,4.9,1,1.98,True,5.992713766508414,5.598421958998375,2.995732273553991,1.091923300517313,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,99.875,199.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,508.1317866792951,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11.166666666666666,True,False,False,False,1.0,True,4077.0,16.0,22.358151951976527,0,True,True,False,38,11.166666666666666
1287534256610928611,3207615,1462622620614248029,False,True,True,39.5372527,2.7170482,6,2.0,3.0,4.0,253.11,32.0,9999.0,257,0,0,0,,29,0.0,True,5.537767244136556,0.0,0.0,0.0,1.3862943611198906,1.6094379124341005,1.0986122886681098,3.4011973816621555,42.185,7.9096875,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,453.96107241462784,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,13.833333333333334,False,False,True,False,1.0,False,,,6.842532658275873,1,False,False,True,41,13.833333333333334
1066576671251465081,216690092,1469137825511604738,False,True,True,39.41359,3.11521,8,5.0,4.0,4.0,1041.0,5.0,1125.0,251,9,6,60,5.0,1,0.36,True,6.948897222313312,2.302585092994046,1.9459101490553132,0.3074846997479606,1.6094379124341005,1.6094379124341005,1.791759469228055,0.6931471805599453,130.125,208.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,742.9394428827223,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.4166666666666665,True,False,False,False,1.0,True,761.0,75.0,43.63094917621985,0,True,True,False,49,7.75
20471785,221222013,1469168577197582972,False,True,True,39.75497,2.9002,8,4.5,4.0,8.0,1303.0,5.0,21.0,294,19,4,40,4.95,1,0.38,True,7.1731917424865985,2.995732273553991,1.6094379124341005,0.3220834991691133,1.6094379124341005,2.1972245773362196,1.7047480922384253,0.6931471805599453,162.875,260.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,571.8349815982323,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.25,True,False,False,False,1.0,True,1490.0,18.0,30.0626320414774,2,True,True,False,66,7.666666666666667
49051910,395272385,1469822644162235649,False,True,True,39.38026,3.23889,4,2.0,2.0,4.0,171.33,6.0,21.0,40,17,5,60,4.88,1,0.36,True,5.1494112432934855,2.8903717578961645,1.791759469228055,0.3074846997479606,1.0986122886681098,1.6094379124341005,1.0986122886681098,0.6931471805599453,42.8325,28.555000000000003,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,742.9394428827223,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.166666666666667,True,False,False,False,1.0,True,1438.0,242.0,54.8641073824469,22,True,True,True,53,5.166666666666667
26100950,65587296,1466811131822694619,False,True,True,39.57314,2.65251,4,1.0,1.0,3.0,81.87,30.0,1125.0,152,205,6,255,4.75,5,2.1,True,4.417273114860951,5.327876168789581,1.9459101490553132,1.1314021114911006,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.791759469228055,20.4675,2.729,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,453.96107241462784,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.833333333333334,False,True,False,False,1.0,True,2930.0,30.0,0.7832847198175577,17,True,False,False,26,10.166666666666666
1156471928217215200,565714005,1470520106627727777,False,True,True,39.48049,3.17721,8,3.0,4.0,8.0,547.0,1.0,1125.0,35,14,10,60,5.0,40,0.67,True,6.306275286948016,2.70805020110221,2.3978952727983707,0.5128236264286637,1.6094379124341005,2.1972245773362196,1.3862943611198906,3.713572066704308,68.375,547.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,742.9394428827223,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.0833333333333335,False,False,True,False,1.0,True,635.0,19.0,46.456290806484105,1,True,True,False,28,2.25
1375973240826351576,4498255,1462535884100939030,True,True,True,39.87041288708321,3.0790163016962975,16,11.0,16.0,22.0,4114.0,1.0,99.0,36,0,0,0,,11,0.0,True,8.32239411311117,0.0,0.0,0.0,2.833213344056216,3.1354942159291497,2.4849066497880004,2.4849066497880004,257.125,4114.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,582.7915371090588,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,12.333333333333334,False,False,True,False,1.0,False,,,49.98788414052902,0,False,True,False,34,13.416666666666666
1635826849880272152,141535654,1468398581658815509,False,True,True,39.664421,3.071065,4,2.5,2.0,2.0,314.67,1.0,365.0,329,0,0,0,,1,0.0,True,5.754697364124307,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,1.252762968495368,0.6931471805599453,78.6675,314.67,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,600.0006553249483,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.75,True,False,False,False,1.0,False,,,37.86283536368622,2,True,False,False,24,8.916666666666666
53807243,5614725,1462685050422325589,True,True,True,39.64332,3.00839,10,3.0,4.0,8.0,442.25,4.0,1125.0,244,58,11,88,4.93,2,1.13,True,6.094133944954318,4.07753744390572,2.4849066497880004,0.7561219797213337,1.6094379124341005,2.1972245773362196,1.3862943611198906,1.0986122886681098,44.225,110.5625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,574.6688089635521,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.083333333333334,False,True,False,False,1.0,True,1544.0,26.0,32.06062557061592,5,True,True,False,58,13.166666666666666
999072076937559190,131594018,1462943130808244603,False,True,True,39.83895,3.15437,12,7.5,6.0,11.0,1224.0,1.0,1125.0,311,12,4,24,4.83,65,0.44,True,7.110696122978827,2.5649493574615367,1.6094379124341005,0.3646431135879092,1.9459101490553132,2.4849066497880004,2.1400661634962708,4.189654742026425,102.0,1224.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,598.0469480132393,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.0,False,False,False,True,1.0,True,831.0,116.0,52.85297480005698,2,True,True,True,36,9.083333333333334
710682695341570711,97222654,1462864333631360702,False,True,True,39.8951,3.03542,10,3.0,5.0,9.0,344.6,5.0,365.0,14,0,0,0,,171,0.0,True,5.845282036929901,0.0,0.0,0.0,1.791759469228055,2.302585092994046,1.3862943611198906,5.147494476813453,34.46,68.92,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,582.7915371090588,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.583333333333334,False,False,False,True,1.0,False,,,49.290709688497664,4,True,True,False,43,9.666666666666666
41427739,325907283,1469621426958425897,True,True,True,39.70968,2.62451,6,2.5,3.0,3.0,399.5,3.0,1125.0,67,72,18,108,4.96,1,1.01,True,5.992713766508414,4.290459441148391,2.9444389791664403,0.6981347220709844,1.3862943611198906,1.3862943611198906,1.252762968495368,0.6931471805599453,66.58333333333333,133.16666666666666,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,506.85015935424303,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.416666666666667,True,False,False,False,1.0,True,2137.0,21.0,15.95280389652365,13,False,False,False,37,6.416666666666667
15463615,46313345,1462703000002050854,False,True,True,39.64748,2.98444,4,1.0,2.0,3.0,613.5,6.0,30.0,141,8,0,0,5.0,1,0.07,True,6.42080892900609,2.1972245773362196,0.0,0.0676586484738148,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,153.375,102.25,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,574.6688089635521,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.666666666666666,True,False,False,False,1.0,True,3284.0,3200.0,30.21867918294732,0,False,True,False,53,10.666666666666666
43992978,156144596,1468523930838333357,False,True,True,39.84323,3.10666,8,3.5,4.0,6.0,863.14,7.0,1125.0,253,35,6,84,4.6,125,0.57,True,6.76173479271451,3.58351893845611,1.9459101490553132,0.4510756193602167,1.6094379124341005,1.9459101490553132,1.5040773967762742,4.836281906951478,107.8925,123.30571428571427,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,598.0469480132393,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.583333333333334,False,False,False,True,1.0,True,1866.0,255.0,49.84915321252447,1,True,True,False,50,8.583333333333334
23096613,60175990,1466739733675284052,False,True,True,39.84452438354492,3.0849010944366455,8,4.0,4.0,4.0,835.57,2.0,30.0,312,49,9,54,4.9,1,0.58,True,6.729310198934103,3.912023005428146,2.302585092994046,0.4574248470388754,1.6094379124341005,1.6094379124341005,1.6094379124341005,0.6931471805599453,104.44625,417.785,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,598.0469480132393,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.333333333333334,True,False,False,False,1.0,True,2540.0,27.0,48.48678368611537,0,True,True,False,59,10.25
49507995,41863175,1465622852761744177,False,True,True,39.8367805480957,3.151177883148194,2,1.0,1.0,1.0,180.75,1.0,99.0,154,106,15,90,4.38,43,1.75,True,5.202632116413628,4.672828834461906,2.772588722239781,1.01160091167848,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.784189633918261,90.375,180.75,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,598.0469480132393,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10.833333333333334,False,False,True,False,1.0,True,1829.0,87.0,52.4915930105809,8,False,False,True,47,10.833333333333334
778644102068228404,107259109,1467299996805535525,False,True,True,39.625943,3.054009,6,2.0,3.0,3.0,393.71,1.0,28.0,281,21,6,36,4.52,69,0.57,True,5.978151318045857,3.091042453358316,1.9459101490553132,0.4510756193602167,1.3862943611198906,1.3862943611198906,1.0986122886681098,4.248495242049359,65.61833333333333,393.71,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,574.6688089635521,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.5,False,False,False,True,1.0,True,1118.0,37.0,35.443770029382414,0,True,True,False,31,9.5
1613621640090064005,320112663,1469606354607779922,False,True,True,39.32154,3.13002,6,3.0,3.0,5.0,380.0,3.0,999.0,112,4,4,24,4.75,6,2.45,True,5.942799375126701,1.6094379124341005,1.6094379124341005,1.2383742310432684,1.3862943611198906,1.791759469228055,1.3862943611198906,1.9459101490553132,63.333333333333336,126.66666666666669,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,641.1368363664936,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3333333333333333,False,True,False,False,1.0,True,57.0,16.0,49.64098202842565,2,True,True,False,40,6.5
720869399660249220,480438326,1470163926046083628,False,True,True,39.8370978,3.1116598,2,1.0,1.0,1.0,122.0,2.0,365.0,125,272,48,255,4.54,4,7.11,True,4.812184355372417,5.60947179518496,3.8918202981106265,2.093097868127322,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341005,61.0,61.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,598.0469480132393,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.6666666666666665,False,True,False,False,0.0,True,1155.0,25.0,49.77441528792626,4,False,True,False,43,3.75
1284742269450660200,80839530,1466984204613130888,False,True,True,39.76659776608144,3.1525969817855333,6,2.0,3.0,4.0,1326.0,1.0,28.0,115,1,1,6,5.0,791,0.09,True,7.190676034332207,0.6931471805599453,0.6931471805599453,0.0861776962410523,1.3862943611198906,1.6094379124341005,1.0986122886681098,6.674561391814426,221.0,1326.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,570.0086407110826,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.333333333333334,False,False,False,True,0.9696586599241468,True,331.0,331.0,48.58974340295834,9,False,False,False,31,9.916666666666666
