id,host_id,host_profile_id,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,reviews_per_month,has_license,price_log,number_of_reviews_log,number_of_reviews_ltm_log,reviews_per_month_log,bedrooms_log,beds_log,bathrooms_log,calculated_host_listings_count_log,price_per_accommodate,price_per_min_night,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,district_Ciutat Vella,district_Eixample,district_Gràcia,district_Horta-Guinardó,district_Les Corts,district_Nou Barris,district_Sant Andreu,district_Sant Martí,district_Sants-Montjuïc,district_Sarrià-Sant Gervasi,neighbourhood_price_encoded,property_type_Entire condo,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in condo,property_type_Private room in home,property_type_Private room in hostel,property_type_Private room in rental unit,property_type_Room in boutique hotel,property_type_Room in hotel,property_type_Shared room in hostel,host_tenure_years,host_size_individual,host_size_pequeno,host_size_mediano,host_size_grande,host_entire_homes_ratio,has_reviews,listing_age_days,days_since_last_review,distance_to_center_km,host_user_tenure_years
32680710,238884286,1469270967483690496,False,True,True,41.40418,2.17112,3,1.0,2.0,3.0,226.8,1.0,1125.0,107,60,38,228,4.6,9,1.49,True,5.428468051013081,4.110873864173311,3.6635616461296463,0.9122827104766162,1.0986122886681098,1.3862943611198906,0.6931471805599453,2.302585092994046,75.60000000000001,226.8,True,False,False,False,False,False,True,False,False,False,False,False,False,False,198.74040682901872,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.333333333333333,False,True,False,False,0.1111111111111111,True,1217.0,12.0,1.877654075924192,7.416666666666667
32904909,407597998,1469862710996349696,False,True,True,41.3996,2.16479,3,2.0,2.0,3.0,317.0,1.0,120.0,342,149,11,66,4.62,4,1.68,True,5.762051382780177,5.0106352940962555,2.4849066497880004,0.9858167945227652,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.6094379124341005,105.66666666666669,317.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5.0,False,True,False,False,1.0,True,2663.0,31.0,1.3933099622423502,5.0
27011219,113020313,1467363423882061824,False,True,True,41.39463,2.16549,4,2.0,2.0,3.0,444.0,2.0,999.0,143,93,21,126,4.73,5,1.0,True,6.09807428216624,4.543294782270004,3.091042453358316,0.6931471805599453,1.0986122886681098,1.3862943611198906,1.0986122886681098,1.791759469228055,111.0,222.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.25,False,True,False,False,0.8,True,2798.0,30.0,0.8447636910091343,9.416666666666666
1664714325035496421,202696762,1463146197209837568,False,True,True,41.38815,2.1755,2,1.0,1.0,1.0,119.82,1.0,365.0,333,2,2,12,4.0,5,1.58,True,4.794301834710595,1.0986122886681098,1.0986122886681098,0.947789398933526,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.791759469228055,59.91,119.82,False,False,True,False,True,False,False,False,False,False,False,False,False,False,233.13189128386705,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.666666666666667,False,True,False,False,0.4,True,44.0,22.0,0.5816370083846027,7.916666666666667
1080292070412028990,4459553,1462535697208324352,False,True,True,41.382280550403586,2.161595235128784,7,2.0,3.0,7.0,296.5,1.0,1125.0,297,5,2,12,4.0,243,0.35,True,5.695414224985685,1.791759469228055,1.0986122886681098,0.300104592450338,1.3862943611198906,2.0794415416798357,1.0986122886681098,5.497168225293202,42.357142857142854,296.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,312.32427720988665,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13.416666666666666,False,False,False,True,1.0,True,439.0,74.0,0.8158241899769308,13.5
32680591,238884286,1469270967483690496,False,True,True,41.40531,2.16932,4,1.0,2.0,3.0,196.2,1.0,1125.0,124,36,24,144,4.56,9,0.86,True,5.284218442168535,3.610917912644224,3.218875824868201,0.6205764877251099,1.0986122886681098,1.3862943611198906,0.6931471805599453,2.302585092994046,49.05,196.2,False,True,False,False,False,False,True,False,False,False,False,False,False,False,198.74040682901872,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7.333333333333333,False,True,False,False,0.1111111111111111,True,1257.0,25.0,1.992406505008808,7.416666666666667
31668723,97628026,1467176106010751232,True,True,True,41.41,2.17412,2,1.0,1.0,1.0,220.0,1.0,1125.0,26,333,43,255,4.91,1,3.73,True,5.3981627015177525,5.811140992976701,3.784189633918261,1.5539252025038417,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,110.0,220.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,266.8418102833836,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.583333333333334,True,False,False,False,1.0,True,2681.0,14.0,2.5548358949890377,9.666666666666666
40791481,4459553,1462535697208324352,False,True,True,41.37439,2.14677,6,2.0,3.0,7.0,315.0,1.0,1125.0,289,106,8,48,4.41,243,1.42,True,5.755742213586912,4.672828834461906,2.1972245773362196,0.883767540168595,1.3862943611198906,2.0794415416798357,1.0986122886681098,5.497168225293202,52.5,315.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,280.9600219059774,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13.416666666666666,False,False,False,True,1.0,True,2239.0,25.0,2.3259573256656174,13.5
1297681336375249362,410060534,1469871711235400448,False,True,True,41.3953406,2.167954,8,4.5,4.0,5.0,450.5,2.0,45.0,331,32,19,114,4.41,28,1.76,True,6.11257537285704,3.49650756146648,2.995732273553991,1.015230679729059,1.6094379124341005,1.791759469228055,1.7047480922384253,3.367295829986474,56.3125,225.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.833333333333333,False,False,True,False,1.0,True,551.0,53.0,0.8845974032066396,4.916666666666667
1138343879289843751,49577798,1462713492488160000,True,True,True,41.40791189999999,2.2155562,8,3.0,4.0,5.0,930.0,1.0,365.0,252,69,33,198,5.0,5,2.65,True,6.836259277277067,4.248495242049359,3.5263605246161616,1.2947271675944,1.6094379124341005,1.791759469228055,1.3862943611198906,1.791759469228055,116.25,930.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,379.419041177246,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.833333333333334,False,True,False,False,1.0,True,788.0,25.0,4.532393713839263,10.583333333333334
952055409999207280,530234366,1470382346930252288,False,True,True,41.4028378,2.1459385,2,1.0,1.0,1.0,83.39,31.0,365.0,297,20,5,255,4.8,1,0.62,True,4.435448911169876,3.044522437723423,1.791759469228055,0.4824261492442927,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,41.695,2.69,True,False,False,False,False,False,False,False,False,False,False,False,False,True,183.9707379595266,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.75,True,False,False,False,1.0,True,977.0,159.0,2.553426061329146,2.8333333333333335
27592098,8130906,1462749965782477056,False,True,True,41.39935,2.16565,7,2.0,4.0,4.0,585.5,2.0,1125.0,198,134,31,186,4.63,29,1.42,True,6.3741726680935304,4.90527477843843,3.4657359027997265,0.883767540168595,1.6094379124341005,1.6094379124341005,1.0986122886681098,3.4011973816621555,83.64285714285714,292.75,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.666666666666666,False,False,True,False,1.0,True,2833.0,11.0,1.351373424177273,12.833333333333334
587496290275364116,448055039,1470017499262736640,False,True,True,41.377663,2.151969,10,2.0,6.0,7.0,640.0,1.0,99.0,25,54,11,66,4.33,2,1.32,True,6.46302945692067,4.007333185232471,2.4849066497880004,0.8415671856782186,1.9459101490553132,2.0794415416798357,1.0986122886681098,1.0986122886681098,64.0,640.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,328.39122847313126,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3.6666666666666665,False,True,False,False,1.0,True,1229.0,20.0,1.7599767643957884,4.25
872184874368220311,32037490,1465470711848783616,False,True,True,41.38593106811141,2.1564307890094727,4,1.0,1.0,2.0,199.5,2.0,1125.0,225,99,24,144,4.61,293,2.57,True,5.300814246746624,4.605170185988092,3.218875824868201,1.2725655957915476,0.6931471805599453,1.0986122886681098,0.6931471805599453,5.683579767338681,49.875,99.75,True,False,False,False,False,True,False,False,False,False,False,False,False,False,249.56117496100308,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.083333333333334,False,False,False,True,0.9829351535836176,True,1163.0,12.0,1.0282800440795132,11.083333333333334
9731830,26513958,1465367989810864640,True,True,True,41.37382,2.13712,2,1.0,1.0,1.0,178.5,2.0,26.0,94,278,28,168,4.84,6,2.18,True,5.190175207928333,5.631211781821365,3.367295829986474,1.1568811967920856,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.9459101490553132,89.25,89.25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,217.724933752719,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.333333333333334,False,True,False,False,1.0,True,3839.0,8.0,3.029620636996847,11.416666666666666
878728778961354759,394270439,1469819511113836032,False,True,True,41.38955,2.15657,5,2.0,4.0,5.0,370.0,2.0,45.0,343,91,19,114,4.73,40,2.42,True,5.916202062607435,4.5217885770490405,2.995732273553991,1.229640551074514,1.6094379124341005,1.791759469228055,1.0986122886681098,3.713572066704308,74.0,185.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,249.56117496100308,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4.833333333333333,False,False,True,False,1.0,True,1136.0,23.0,1.0316648229586964,5.166666666666667
626689926992076504,1310304,1462542431307837440,False,True,True,41.37607,2.14505,4,1.0,2.0,2.0,44.06,32.0,330.0,196,7,1,64,4.14,24,0.17,True,3.8079949350040985,2.0794415416798357,0.6931471805599453,0.1570037488096647,1.0986122886681098,1.0986122886681098,0.6931471805599453,3.218875824868201,11.015,1.376875,True,False,False,False,False,False,False,False,False,False,False,False,True,False,280.9600219059774,True,False,False,False,False,False,False,False,False,False,False,False,False,False,14.666666666666666,False,False,True,False,0.8333333333333334,True,1213.0,17.0,2.334035821019332,14.666666666666666
39074639,299489050,1469538883908673280,False,True,True,41.39673,2.16319,6,2.0,4.0,4.0,969.0,30.0,1125.0,362,0,0,0,,1,0.0,False,6.877296071497429,0.0,0.0,0.0,1.6094379124341005,1.6094379124341005,1.0986122886681098,0.6931471805599453,161.5,32.3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.333333333333333,True,False,False,False,1.0,False,,,1.1313563537126223,6.666666666666667
1690658258644535319,31538271,1462655389572509440,False,True,True,41.37815,2.16247,2,1.0,1.0,1.0,135.0,2.0,365.0,301,3,3,18,4.33,22,2.65,False,4.912654885736052,1.3862943611198906,1.3862943611198906,1.2947271675944,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.1354942159291497,67.5,67.5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,312.32427720988665,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11.083333333333334,False,False,True,False,0.0909090909090909,True,33.0,21.0,1.148687048825628,11.166666666666666
1358024882860115285,21726991,1462618357618987776,False,True,False,41.3953662,2.122822,4,2.0,3.0,3.0,148.36,25.0,365.0,365,0,0,0,,359,0.0,False,5.006359499233468,0.0,0.0,0.0,1.3862943611198906,1.3862943611198906,1.0986122886681098,5.886104031450156,37.09,5.9344,True,False,False,False,False,False,False,False,False,False,False,False,False,True,152.1619307917861,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.666666666666666,False,False,False,True,0.9972144846796658,False,,,3.92017138132574,11.75
964266215169889042,9400556,1462813153783590912,False,True,True,41.37375,2.157,4,1.0,2.0,3.0,257.35,2.0,365.0,304,107,31,186,4.59,105,3.2,True,5.5543152547331935,4.68213122712422,3.4657359027997265,1.4350845252893227,1.0986122886681098,1.3862943611198906,0.6931471805599453,4.663439094112067,64.3375,128.675,True,False,False,False,False,False,False,False,False,False,False,False,True,False,244.40874969962195,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.666666666666666,False,False,False,True,1.0,True,1002.0,24.0,1.8001224959437854,12.666666666666666
1510977333550255977,21726991,1462618357618987776,False,True,False,41.39253,2.1760656,6,2.0,3.0,5.0,146.08,25.0,365.0,335,0,0,0,,359,0.0,True,4.990976656433071,0.0,0.0,0.0,1.3862943611198906,1.791759469228055,1.0986122886681098,5.886104031450156,24.346666666666668,5.8432,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.666666666666666,False,False,False,True,0.9972144846796658,False,,,0.8445465972050912,11.75
54155258,333353416,1469643280470326272,True,True,True,41.395996,2.136988,2,0.0,1.0,1.0,200.0,1.0,999.0,167,64,30,180,4.8,6,1.21,True,5.303304908059076,4.174387269895637,3.4339872044851463,0.7929925155296614,0.6931471805599453,0.6931471805599453,0.0,1.9459101490553132,100.0,200.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,178.11309871210292,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.333333333333333,False,True,False,False,1.0,True,1599.0,34.0,2.804930418161468,6.333333333333333
716692653763581490,5264883,1462676711314899456,False,True,True,41.3796826,2.1559026,2,1.0,1.0,3.0,17.87,122.0,365.0,131,3,0,0,5.0,25,0.07,False,2.9375733593804587,1.3862943611198906,0.0,0.0676586484738148,0.6931471805599453,1.3862943611198906,0.6931471805599453,3.258096538021482,8.935,0.1464754098360655,True,False,False,False,False,True,False,False,False,False,False,False,False,False,312.32427720988665,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.833333333333334,False,False,True,False,1.0,True,1220.0,1070.0,1.3633040010174955,13.25
805791830228156468,9548670,1462817013800445696,True,True,True,41.38440260921014,2.141736673068224,3,2.0,2.0,2.0,120.67,32.0,730.0,276,14,1,64,4.93,24,0.38,True,4.801312461799358,2.70805020110221,0.6931471805599453,0.3220834991691133,1.0986122886681098,1.0986122886681098,1.0986122886681098,3.218875824868201,40.223333333333336,3.7709375,True,False,False,False,False,False,False,False,False,False,False,False,True,False,217.724933752719,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.583333333333334,False,False,True,False,1.0,True,1106.0,277.0,2.265764957443899,12.666666666666666
1237846369820354113,44267303,1465657551702427648,True,True,True,41.42686584768557,2.1749165869035805,5,1.5,2.0,3.0,128.72,31.0,365.0,124,2,1,62,4.5,15,0.13,True,4.865378281439117,1.0986122886681098,0.6931471805599453,0.1222176327242492,1.0986122886681098,1.3862943611198906,0.9162907318741552,2.772588722239781,25.744,4.152258064516129,True,False,False,False,False,False,False,False,False,True,False,False,False,False,161.81218536517036,False,False,False,True,False,False,False,False,False,False,False,False,False,False,10.75,False,False,True,False,0.2666666666666666,True,477.0,336.0,4.419908383934626,10.75
1217961158633340705,1683936,1462565014760965376,False,True,True,41.38346,2.18277,2,1.0,1.0,1.0,69.04,32.0,365.0,294,2,1,64,5.0,9,0.1,True,4.249066507417651,1.0986122886681098,0.6931471805599453,0.0953101798043248,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.302585092994046,34.52,2.1575,True,False,False,False,True,False,False,False,False,False,False,False,False,False,233.13189128386705,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.333333333333334,False,True,False,False,1.0,True,615.0,79.0,1.260734070081111,14.333333333333334
31203879,114776439,1468181358516945152,False,True,True,41.41445,2.14486,2,1.0,1.0,1.0,21.88,60.0,1125.0,306,0,0,0,,5,0.0,True,3.130263166511597,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.791759469228055,10.94,0.3646666666666666,False,False,True,False,False,False,True,False,False,False,False,False,False,False,167.55667344783745,False,False,False,False,False,False,False,False,True,False,False,False,False,False,7.5,False,True,False,False,0.0,False,,,3.6010771496040954,9.333333333333334
686808468693968702,346367515,1463496073140840192,False,True,True,41.39322,2.16512,4,0.0,2.0,2.0,161.98,31.0,125.0,314,0,0,0,,588,0.0,True,5.093627493892074,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,6.3784261836515865,40.495,5.22516129032258,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.083333333333333,False,False,False,True,1.0,False,,,0.7092854938936777,6.083333333333333
37344482,1310304,1462542431307837440,False,True,True,41.38396,2.16049,5,1.0,3.0,4.0,87.27,32.0,330.0,294,7,1,64,4.43,24,0.09,False,4.480400299032142,2.0794415416798357,0.6931471805599453,0.0861776962410523,1.3862943611198906,1.6094379124341005,0.6931471805599453,3.218875824868201,17.454,2.7271875,True,False,False,False,False,True,False,False,False,False,False,False,False,False,249.56117496100308,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.666666666666666,False,False,True,False,0.8333333333333334,True,2254.0,62.0,0.7772332352211916,14.666666666666666
1597119189145045145,689585305,1496193835893982464,True,False,True,41.38165974265641,2.174795576507737,2,1.0,1.0,1.0,83.75,32.0,365.0,39,0,0,0,,1,0.0,True,4.43970574626056,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,41.875,2.6171875,True,False,False,False,True,False,False,False,False,False,False,False,False,False,222.89796522457144,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.75,True,False,False,False,1.0,False,,,0.8213300872543099,1.1666666666666667
8708285,1744516,1462577289140824064,False,True,True,41.40549,2.18052,2,1.0,1.0,1.0,188.0,1.0,365.0,73,88,16,96,4.49,35,0.68,True,5.241747015059643,4.48863636973214,2.833213344056216,0.5187937934151676,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.58351893845611,94.0,188.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,266.8418102833836,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13.583333333333334,False,False,True,False,1.0,True,3915.0,23.0,2.243835699267345,14.333333333333334
1463705746992343685,525883186,1470365320051157504,False,True,True,41.38435,2.17879,2,1.5,1.0,1.0,108.41,1.0,65.0,77,4,4,24,3.5,2,4.0,True,4.695102293488699,1.6094379124341005,1.6094379124341005,1.6094379124341005,0.6931471805599453,0.6931471805599453,0.9162907318741552,1.0986122886681098,54.205,108.41,False,False,True,False,True,False,False,False,False,False,False,False,False,False,233.13189128386705,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.8333333333333335,False,True,False,False,0.0,True,25.0,10.0,0.9152700400109456,2.9166666666666665
53176280,430194823,1469948539149254912,True,True,True,41.389191,2.166342,3,1.0,1.0,3.0,216.9,1.0,6.0,215,60,6,36,4.75,4,1.13,True,5.384036241950574,4.110873864173311,1.9459101490553132,0.7561219797213337,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.6094379124341005,72.3,216.9,False,False,True,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4.5,False,True,False,False,0.0,True,1602.0,23.0,0.2741243866678268,4.583333333333333
52383510,35936647,1462670350970747904,True,True,True,41.3870849609375,2.1568939685821533,6,2.0,3.0,3.0,383.67,3.0,28.0,331,63,8,48,4.78,43,1.24,True,5.952385823873655,4.1588830833596715,2.1972245773362196,0.8064758658669485,1.3862943611198906,1.3862943611198906,1.0986122886681098,3.784189633918261,63.945,127.89,True,False,False,False,False,True,False,False,False,False,False,False,False,False,249.56117496100308,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.0,False,False,True,False,1.0,True,1536.0,25.0,0.9772027859375156,11.0
952609827495209798,530394533,1470382937083032576,True,True,True,41.3736842,2.164493,4,2.0,2.0,3.0,242.5,2.0,365.0,304,30,16,96,4.93,1,0.88,True,5.495116942522644,3.4339872044851463,2.833213344056216,0.6312717768418579,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.6931471805599453,60.625,121.25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,244.40874969962195,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.75,True,False,False,False,1.0,True,1025.0,31.0,1.5631475839731404,2.8333333333333335
1147599762270863390,23763899,1465278294488847360,True,True,True,41.43213,2.16774,2,1.0,1.0,1.0,64.77,31.0,62.0,274,9,4,248,5.0,1,0.41,True,4.186163807313259,2.302585092994046,1.6094379124341005,0.3435897043900769,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,32.385,2.0893548387096774,True,False,False,False,False,False,False,False,False,True,False,False,False,False,137.45112241306236,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.9166666666666663,True,False,False,False,1.0,True,661.0,32.0,4.974266140726621,11.583333333333334
664064993570746192,2262273,1462590432819873536,True,True,True,41.39024,2.15784,2,1.0,1.0,1.0,66.58,32.0,365.0,79,6,0,0,4.67,31,0.14,False,4.213312081286144,1.9459101490553132,0.0,0.1310282624064041,0.6931471805599453,0.6931471805599453,0.6931471805599453,3.4657359027997265,33.29,2.080625,True,False,False,False,False,True,False,False,False,False,False,False,False,False,249.56117496100308,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.083333333333334,False,False,True,False,0.8064516129032258,True,1334.0,514.0,0.9515596599473078,14.083333333333334
1338188096476538386,672908984,1470685915110918144,False,True,True,41.3725609,2.170526,4,2.0,1.0,2.0,300.0,1.0,1125.0,346,6,6,36,4.17,8,0.57,True,5.707110264748875,1.9459101490553132,1.9459101490553132,0.4510756193602167,0.6931471805599453,1.0986122886681098,1.0986122886681098,2.1972245773362196,75.0,300.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,244.40874969962195,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.4166666666666667,False,True,False,False,1.0,True,324.0,90.0,1.6578390658728377,1.4166666666666667
1157148637119358876,547476664,1470449631052195328,False,True,True,41.42449,2.17338,1,0.5,1.0,1.0,61.0,1.0,365.0,360,1,1,6,5.0,1,1.0,False,4.127134385045092,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.6931471805599453,61.0,61.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,172.2719073700474,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,False,False,0.0,True,11.0,11.0,4.143442540406031,2.5833333333333335
4382379,7513107,1462733985030145280,False,True,True,41.37816,2.16029,4,1.0,2.0,3.0,220.0,2.0,60.0,236,229,35,210,4.75,2,1.76,True,5.3981627015177525,5.438079308923196,3.58351893845611,1.015230679729059,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.0986122886681098,55.0,110.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,312.32427720988665,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11.666666666666666,False,True,False,False,1.0,True,3913.0,11.0,1.2394805847857662,12.916666666666666
1460977167072258657,18191427,1463038342935720192,False,True,True,41.38983,2.16208,2,2.0,1.0,1.0,101.0,1.0,365.0,254,55,55,255,4.31,5,4.98,True,4.624972813284271,4.02535169073515,4.02535169073515,1.7884205679625405,0.6931471805599453,0.6931471805599453,1.0986122886681098,1.791759469228055,50.5,101.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,False,False,False,False,False,False,False,True,False,False,False,11.916666666666666,False,True,False,False,0.0,True,337.0,22.0,0.6073367053726505,11.916666666666666
35260093,265315308,1469403464187647232,False,True,True,41.39474868774414,2.160988092422486,4,2.0,2.0,3.0,205.55,32.0,1125.0,309,1,0,0,5.0,7,0.08,True,5.330542513842774,0.6931471805599453,0.0,0.0769610411361283,1.0986122886681098,1.3862943611198906,1.0986122886681098,2.0794415416798357,51.3875,6.4234375,True,False,False,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.0,False,True,False,False,1.0,True,402.0,402.0,1.0348521178133057,7.0
35455764,264905862,1469401407672765184,True,True,True,41.38069,2.16916,1,1.0,1.0,1.0,27.22,32.0,300.0,35,9,1,64,4.78,12,0.11,False,3.340030946424668,2.302585092994046,0.6931471805599453,0.1043600153242427,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.5649493574615367,27.22,0.850625,False,False,True,False,True,False,False,False,False,False,False,False,False,False,147.34113550934208,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7.083333333333333,False,False,True,False,0.0,True,2509.0,31.0,0.7475792859257487,7.083333333333333
1379635479252200527,221480824,1469170558397357056,False,True,True,41.40000974009251,2.1698201862906887,1,1.0,1.0,1.0,42.89,32.0,1125.0,357,2,2,128,3.5,243,0.19,False,3.7816865037001426,1.0986122886681098,1.0986122886681098,0.173953307123438,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.497168225293202,42.89,1.3403125,False,False,True,False,False,True,False,False,False,False,False,False,False,False,353.4946843421137,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4.083333333333333,False,False,False,True,0.1440329218106996,True,329.0,297.0,1.4058286064936003,7.666666666666667
1358449051553290340,1447144,1462518133520628480,False,True,True,41.38607602328303,2.154958905209253,16,5.0,10.0,15.0,1627.0,1.0,330.0,365,0,0,0,,448,0.0,True,7.395107546562485,0.0,0.0,0.0,2.3978952727983707,2.772588722239781,1.791759469228055,6.1070228877422545,101.6875,1627.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,249.56117496100308,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.583333333333334,False,False,False,True,1.0,False,,,1.1474990403524794,14.5
745220,3678711,1462636857617904128,False,True,True,41.40985,2.14782,9,2.0,4.0,6.0,273.0,1.0,1125.0,176,99,5,30,4.55,8,0.63,True,5.6131281063880705,4.605170185988092,1.791759469228055,0.4885800148186709,1.6094379124341005,1.9459101490553132,1.0986122886681098,2.1972245773362196,30.333333333333332,273.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,164.41813110512754,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13.666666666666666,False,True,False,False,1.0,True,4724.0,54.0,3.0390550733433384,13.666666666666666
1395001,893805,1462514977807399168,True,True,True,41.37245,2.16696,6,1.0,3.0,3.0,222.53,2.0,60.0,345,482,58,255,4.76,12,3.06,True,5.409545633233746,6.180016653652572,4.07753744390572,1.4011829736136412,1.3862943611198906,1.3862943611198906,0.6931471805599453,2.5649493574615367,37.08833333333333,111.265,True,False,False,False,False,False,False,False,False,False,False,False,True,False,244.40874969962195,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.833333333333334,False,False,True,False,1.0,True,4726.0,18.0,1.6679861046557245,14.833333333333334
777558084033442418,89109224,1467080608330473472,True,True,True,41.38085,2.19165,4,1.0,2.0,2.0,88.69,32.0,99.0,319,17,7,255,5.0,16,0.41,True,4.496359280129911,2.8903717578961645,2.0794415416798357,0.3435897043900769,1.0986122886681098,1.0986122886681098,0.6931471805599453,2.833213344056216,22.1725,2.7715625,True,False,False,False,True,False,False,False,False,False,False,False,False,False,142.8286473315376,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.833333333333334,False,False,True,False,1.0,True,1237.0,43.0,2.0563388147367627,9.833333333333334
