id,host_id,host_profile_id,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,estimated_occupancy_l365d,review_scores_rating,calculated_host_listings_count,reviews_per_month,has_license,price_log,number_of_reviews_log,number_of_reviews_ltm_log,reviews_per_month_log,bedrooms_log,beds_log,bathrooms_log,calculated_host_listings_count_log,price_per_accommodate,price_per_min_night,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,district_Guipúzcoa,district_Vizcaya,district_Álava,neighbourhood_price_encoded,property_type_Entire chalet,property_type_Entire condo,property_type_Entire cottage,property_type_Entire guest suite,property_type_Entire home,property_type_Entire loft,property_type_Entire rental unit,property_type_Entire serviced apartment,property_type_Entire townhouse,property_type_Entire villa,property_type_Other,property_type_Private room in bed and breakfast,property_type_Private room in cottage,property_type_Private room in guesthouse,property_type_Private room in home,property_type_Private room in hostel,property_type_Private room in rental unit,property_type_Room in aparthotel,property_type_Room in boutique hotel,property_type_Room in hotel,host_tenure_years,host_size_individual,host_size_pequeno,host_size_mediano,host_size_grande,host_entire_homes_ratio,has_reviews,listing_age_days,days_since_last_review,distance_to_center_km,n_nearby_150m,has_ac,has_pool,has_dishwasher,has_sea_view,n_amenities,host_user_tenure_years
853550118052865261,506725847,1470277894312922624,False,True,True,43.13049414269188,-2.551569501049804,6,2.0,3.0,7.0,133.5,2.0,365.0,162,20,1,6,4.8,1,0.51,True,4.901564199041894,3.044522437723423,0.6931471805599453,0.412109650826833,1.3862943611198906,2.0794415416798357,1.0986122886681098,0.6931471805599453,22.25,66.75,True,False,False,False,False,True,False,192.39625661375663,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.25,True,False,False,False,1.0,True,1182.0,182.0,33.03220802885052,0,False,False,False,False,39,3.25
49124787,395925496,1469824734357184000,False,True,True,43.25719,-2.92421,2,1.0,1.0,1.0,145.0,1.0,999.0,137,1,0,0,5.0,15,0.02,True,4.983606621708336,0.6931471805599453,0.0,0.0198026272961797,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.772588722239781,72.5,145.0,False,False,True,False,False,True,False,211.78242676636643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5.166666666666667,False,False,True,False,0.0,True,1208.0,1208.0,1.0866505959423978,126,True,False,False,False,14,5.166666666666667
1309244547550031013,594701387,1470623628550364672,True,True,True,43.24062817050198,-3.3453784720502826,16,8.0,7.0,1.0,132.0,1.0,1125.0,52,2,2,12,5.0,7,0.18,False,4.890349128221754,1.0986122886681098,1.0986122886681098,0.1655144384775733,2.0794415416798357,0.6931471805599453,2.1972245773362196,2.0794415416798357,8.25,132.0,False,False,True,False,False,True,False,257.0865044091711,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.5833333333333337,False,True,False,False,0.1428571428571428,True,327.0,270.0,33.328969643811064,4,False,False,False,False,6,1.8333333333333337
1160859052153077550,572865500,1470553025341086464,True,True,True,43.333041139513874,-3.0406361123031633,4,1.0,3.0,3.0,272.67,2.0,90.0,17,33,16,96,4.85,1,1.56,True,5.611923000978106,3.5263605246161616,2.833213344056216,0.9400072584914712,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,68.1675,136.335,True,False,False,False,False,True,False,183.03268329554044,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0833333333333335,True,False,False,False,1.0,True,634.0,68.0,11.564559041989565,0,False,False,True,False,48,2.1666666666666665
54293913,4860687,1462537615575084544,False,True,True,43.25933725802483,-2.934061400592327,5,2.0,3.0,4.0,210.0,1.0,730.0,71,108,4,24,4.9,4,2.0,True,5.351858133476067,4.6913478822291435,1.6094379124341005,1.0986122886681098,1.3862943611198906,1.6094379124341005,1.0986122886681098,1.6094379124341005,42.0,210.0,True,False,False,False,False,True,False,211.78242676636643,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.333333333333334,False,True,False,False,0.75,True,1620.0,43.0,0.414309412679093,19,False,False,False,False,50,13.416666666666666
44097747,351709937,1469701790339013376,True,True,True,43.28295,-2.16782,4,1.0,1.0,1.0,270.0,1.0,365.0,35,2,0,0,5.0,4,0.03,True,5.602118820879701,1.0986122886681098,0.0,0.0295588022415444,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.6094379124341005,67.5,270.0,True,False,False,False,True,False,False,290.406314834125,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6.0,False,True,False,False,1.0,True,2166.0,1821.0,15.60516030629512,0,True,False,False,False,19,6.0
889894291301830352,399157972,1469834519820377344,False,True,True,43.28644,-2.17137,4,1.0,2.0,4.0,376.67,6.0,365.0,210,6,1,12,5.0,1,0.17,True,5.934020798446277,1.9459101490553132,0.6931471805599453,0.1570037488096647,1.0986122886681098,1.6094379124341005,0.6931471805599453,0.6931471805599453,94.1675,62.778333333333336,True,False,False,False,True,False,False,290.406314834125,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0833333333333335,True,False,False,False,1.0,True,1069.0,346.0,15.79135022677459,6,False,False,True,True,38,5.166666666666667
21977721,160460211,1468560655790735104,False,True,True,43.28691,-2.17613,6,1.0,2.0,3.0,334.29,7.0,28.0,312,16,1,14,4.81,1,0.16,True,5.814995828989263,2.833213344056216,0.6931471805599453,0.1484200051182732,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,55.715,47.75571428571429,True,False,False,False,True,False,False,290.406314834125,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.583333333333334,True,False,False,False,1.0,True,2917.0,333.0,16.15551776287661,7,False,False,True,True,37,8.583333333333334
1381878314524385996,355500268,1463516336925584384,False,True,True,43.251446034045586,-2.935909295258853,4,1.0,3.0,4.0,204.5,1.0,365.0,261,20,11,66,4.8,37,1.36,True,5.32544603393629,3.044522437723423,2.4849066497880004,0.8586616190375187,1.3862943611198906,1.6094379124341005,0.6931471805599453,3.6375861597263857,51.125,204.5,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.916666666666667,False,False,True,False,1.0,True,443.0,23.0,1.2868509265413544,3,False,False,False,False,17,5.916666666666667
27460913,206325124,1469076247134569472,False,True,True,43.28441,-2.17661,4,1.0,1.0,2.0,198.0,1.0,1125.0,308,43,2,12,4.74,4,0.45,True,5.293304824724492,3.784189633918261,1.0986122886681098,0.371563556432483,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341005,49.5,198.0,True,False,False,False,True,False,False,290.406314834125,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.833333333333333,False,True,False,False,1.0,True,2875.0,181.0,16.255946158550017,26,True,False,False,False,28,7.916666666666667
1313122071955481681,46274462,1465692974860483328,True,True,True,43.25924639999999,-2.9218037,2,1.0,1.0,2.0,266.96,1.0,365.0,119,97,71,255,4.96,1,5.64,True,5.590837715640067,4.584967478670572,4.276666119016055,1.8931119634883424,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,133.48,266.96,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.25,True,False,False,False,1.0,True,516.0,4.0,1.147208907890977,55,False,False,True,False,46,10.666666666666666
1067365783316839621,133687980,1468335095350459648,False,True,True,43.28398,-2.26451,4,1.0,2.0,3.0,285.5,2.0,365.0,313,17,6,36,4.76,1,0.65,True,5.6577385361547945,2.8903717578961645,1.9459101490553132,0.5007752879124893,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,71.375,142.75,True,False,False,False,True,False,False,237.9456494282301,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.4166666666666665,True,False,False,False,1.0,True,781.0,38.0,23.24176150111145,0,False,False,False,False,45,9.0
1257789827709553156,171273247,1463054205493429760,False,True,True,43.26807,-2.92292,5,1.0,3.0,4.0,218.42,2.0,365.0,44,47,35,210,4.68,3,2.28,True,5.390987701389345,3.871201010907891,3.58351893845611,1.1878434223960523,1.3862943611198906,1.6094379124341005,0.6931471805599453,1.3862943611198906,43.684,109.21,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7.166666666666667,False,True,False,False,1.0,True,620.0,11.0,1.1289593226365564,37,False,False,True,False,36,8.333333333333334
1586191121383067667,371064594,1469750996909837312,False,True,True,43.25919,-2.91773,2,1.0,1.0,1.0,158.0,2.0,365.0,349,4,4,24,5.0,5,2.0,True,5.0689042022202315,1.6094379124341005,1.6094379124341005,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.791759469228055,79.0,79.0,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.583333333333333,False,True,False,False,1.0,True,60.0,10.0,1.4612251062137138,12,False,False,False,False,14,5.666666666666667
1205693469480711585,589599834,1470611039667742720,False,False,True,43.3822824,-2.9824687,6,1.0,3.0,5.0,262.67,2.0,365.0,304,30,12,72,4.83,1,1.28,True,5.5746983212446635,3.4339872044851463,2.5649493574615367,0.8241754429663494,1.3862943611198906,1.791759469228055,0.6931471805599453,0.6931471805599453,43.778333333333336,131.335,True,False,False,False,False,True,False,235.94844479139564,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9166666666666663,True,False,False,False,1.0,True,704.0,11.0,13.808268222133927,1,False,False,True,False,28,1.9166666666666663
833917706496205046,65168328,1466805685059995136,True,True,True,43.22974,-2.84191,4,2.0,2.0,2.0,133.5,2.0,365.0,298,54,19,114,4.93,1,1.78,True,4.901564199041894,4.007333185232471,2.995732273553991,1.0224509277025458,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,33.375,66.75,True,False,False,False,False,True,False,190.1908406819518,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.6666666666666665,True,False,False,False,1.0,True,909.0,25.0,8.39809894315589,1,False,False,True,False,40,10.25
876279942559499359,124591434,1462927326389932800,False,True,True,43.25671,-2.94254,2,1.0,1.0,1.0,571.0,1.0,365.0,179,0,0,0,,3,0.0,False,6.349138991379798,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.3862943611198906,285.5,571.0,False,False,True,False,False,True,False,211.78242676636643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.583333333333334,False,True,False,False,0.0,False,,,0.928430980918473,7,False,True,False,False,47,9.166666666666666
36133050,62205707,1466766858411028480,False,True,True,43.265,-2.9356,2,2.0,1.0,1.0,22.33,30.0,350.0,190,4,0,0,4.0,14,0.05,True,3.1497400860333387,1.6094379124341005,0.0,0.048790164169432,0.6931471805599453,0.6931471805599453,1.0986122886681098,2.70805020110221,11.165,0.7443333333333333,False,False,True,False,False,True,False,211.78242676636643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10.25,False,False,True,False,0.0714285714285714,True,2507.0,1067.0,0.2276348073450205,17,False,False,True,False,25,10.25
800666844426469573,196332886,1469023592809878016,True,True,True,43.2542869,-2.9280721,4,2.0,3.0,6.0,225.0,1.0,1125.0,329,96,30,180,4.74,5,2.66,True,5.420534999272286,4.574710978503383,3.4339872044851463,1.297463147413275,1.3862943611198906,1.9459101490553132,1.0986122886681098,1.791759469228055,56.25,225.0,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0,False,True,False,False,1.0,True,1084.0,15.0,1.1195613039165324,13,False,False,True,False,50,8.0
820911527456900928,476628922,1470148336688423424,True,True,True,43.36734,-2.99968,2,1.0,1.0,1.0,116.0,2.0,365.0,9,19,10,60,4.89,6,0.52,True,4.762173934797756,2.995732273553991,2.3978952727983707,0.418710334858185,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.9459101490553132,58.0,58.0,True,False,False,False,False,True,False,220.36065792500577,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.75,False,True,False,False,1.0,True,1093.0,11.0,12.72758565978528,3,False,False,False,False,40,3.8333333333333335
1187420347114417237,583130840,1470594386888437504,False,False,True,43.3241,-1.97365,1,1.5,1.0,1.0,75.32,3.0,365.0,33,30,13,78,4.43,6,1.23,False,4.334935027140031,3.4339872044851463,2.6390573296152584,0.8020015854720274,0.6931471805599453,0.6931471805599453,0.9162907318741552,1.9459101490553132,75.32,25.106666666666666,False,False,True,False,True,False,False,384.9671906787846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.0,False,True,False,False,0.0,True,730.0,7.0,0.8882414778152093,78,False,False,False,False,7,2.0
825260371545307600,500706740,1470251725226516736,True,True,True,43.41899,-2.71999,2,1.0,1.0,1.0,162.0,1.0,365.0,212,178,41,246,4.86,2,4.44,True,5.093750200806762,5.187385805840755,3.737669618283368,1.6937790608678511,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,81.0,162.0,True,False,False,False,False,True,False,186.77563421516754,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.3333333333333335,False,True,False,False,1.0,True,1204.0,11.0,24.56005897454514,14,False,False,True,False,38,3.3333333333333335
13205479,73995092,1466911644016737280,False,True,True,43.32321,-1.98404,4,2.0,3.0,3.0,245.0,1.0,1125.0,9,14,0,0,4.29,1,0.12,True,5.5053315359323625,2.70805020110221,0.0,0.1133286853070031,1.3862943611198906,1.3862943611198906,1.0986122886681098,0.6931471805599453,61.25,245.0,True,False,False,False,True,False,False,384.9671906787846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.083333333333334,True,False,False,False,1.0,True,3648.0,3595.0,0.59233772364091,78,False,False,False,False,8,10.083333333333334
49867883,401559742,1469842232327738368,True,True,True,43.4074,-2.82031,6,1.0,2.0,4.0,276.0,1.0,365.0,128,41,15,90,4.9,6,0.68,True,5.6240175061873385,3.737669618283368,2.772588722239781,0.5187937934151676,1.0986122886681098,1.6094379124341005,0.6931471805599453,1.9459101490553132,46.0,276.0,True,False,False,False,False,True,False,242.27710758377424,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.083333333333333,False,True,False,False,1.0,True,1803.0,32.0,18.543309590592056,2,False,False,False,False,23,5.083333333333333
49970926,59903471,1466727432808887552,True,True,True,43.25843,-2.93417,3,1.0,2.0,3.0,196.28,1.0,1125.0,57,365,66,255,4.9,2,5.92,True,5.284624039416034,5.902633333401366,4.204692619390966,1.9344157696295785,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.0986122886681098,65.42666666666666,196.28,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6.833333333333333,False,True,False,False,1.0,True,1852.0,12.0,0.5125862948730557,31,False,False,True,False,51,10.333333333333334
16438265,46751344,1465700743621698304,False,True,True,43.30906,-1.97192,4,2.0,2.0,3.0,177.0,2.0,120.0,48,29,3,18,4.79,1,0.25,True,5.181783550292085,3.4011973816621555,1.3862943611198906,0.2231435513142097,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.6931471805599453,44.25,88.5,True,False,False,False,True,False,False,384.9671906787846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.75,True,False,False,False,1.0,True,3468.0,342.0,1.272538170403087,1,False,False,True,False,31,10.666666666666666
13161163,63591389,1466784910070682112,True,True,True,43.25652,-2.91547,6,3.0,3.0,5.0,308.0,3.0,1125.0,214,299,38,228,4.84,2,2.44,True,5.733341276897746,5.703782474656201,3.6635616461296463,1.235471471385307,1.3862943611198906,1.791759469228055,1.3862943611198906,1.0986122886681098,51.333333333333336,102.66666666666669,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.25,False,True,False,False,1.0,True,3679.0,11.0,1.7379115733018726,16,True,False,False,False,39,10.25
1434785481785639788,698916263,1470739607926712832,False,False,True,43.24809620134464,-2.162948802516169,8,2.0,4.0,8.0,250.25,2.0,365.0,325,12,12,72,4.92,1,1.02,True,5.526448459373285,2.5649493574615367,2.5649493574615367,0.7030975114131134,1.6094379124341005,2.1972245773362196,1.0986122886681098,0.6931471805599453,31.28125,125.125,True,False,False,False,True,False,False,311.6227826768568,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,True,False,False,False,1.0,True,353.0,4.0,16.654781995727806,0,False,False,True,False,17,1.0
1415165530694830173,694043176,1470729546007469824,False,True,True,43.27364,-1.96863,8,3.5,3.0,5.0,542.5,2.0,365.0,248,6,5,30,5.0,1,0.47,True,6.298029706561264,1.9459101490553132,1.791759469228055,0.3852624007906449,1.3862943611198906,1.791759469228055,1.5040773967762742,0.6931471805599453,67.8125,271.25,True,False,False,False,True,False,False,329.4315274902232,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0833333333333333,True,False,False,False,1.0,True,379.0,18.0,5.069091792215969,0,False,False,True,False,40,1.0833333333333333
684671654331965765,64635452,1466799219096079616,False,True,True,43.30799917697894,-2.0058290382823296,4,1.0,2.0,3.0,378.33,3.0,1125.0,18,38,13,78,4.74,1,0.8,False,5.938406538633336,3.6635616461296463,2.6390573296152584,0.5877866649021191,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,94.5825,126.11,True,False,False,False,True,False,False,384.9671906787846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.8333333333333335,True,False,False,False,1.0,True,1421.0,306.0,2.298402237652351,5,False,False,True,False,58,10.25
1493268589081537319,462806893,1470085088975340800,False,True,True,43.2490557,-2.9174969,2,1.0,2.0,1.0,143.0,1.0,365.0,363,9,9,54,5.0,20,0.95,True,4.969813299576001,2.302585092994046,2.302585092994046,0.6678293725756554,1.0986122886681098,0.6931471805599453,0.6931471805599453,3.044522437723423,71.5,143.0,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,True,False,0.7,True,283.0,146.0,2.1007954605262333,15,True,False,False,False,5,4.0
909115448852520146,134535829,1468341988921220096,False,True,True,42.83784,-2.66935,5,1.0,3.0,3.0,234.0,1.0,365.0,308,24,6,36,4.83,1,0.66,True,5.459585514144159,3.218875824868201,1.9459101490553132,0.5068176023684519,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,46.8,234.0,True,False,False,False,False,False,True,161.54593620341822,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,True,False,False,False,1.0,True,1096.0,305.0,1.0021206164463288,0,False,False,True,False,29,9.0
42432275,3746437,1462531661949405184,False,True,True,43.31782,-1.98331,3,1.0,2.0,2.0,408.0,1.0,1125.0,153,40,17,102,4.85,12,0.71,True,6.013715156042802,3.713572066704308,2.8903717578961645,0.5364933705145685,1.0986122886681098,1.0986122886681098,0.6931471805599453,2.5649493574615367,136.0,408.0,True,False,False,False,True,False,False,384.9671906787846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,13.666666666666666,False,False,True,False,1.0,True,1692.0,17.0,0.1788499817916,77,True,False,True,False,22,13.666666666666666
955232587661463613,462806893,1470085088975340800,False,True,True,43.2489286,-2.9177353,4,1.0,1.0,2.0,157.0,1.0,365.0,337,1,0,0,5.0,20,0.04,True,5.062595033026967,0.6931471805599453,0.0,0.0392207131532812,0.6931471805599453,1.0986122886681098,0.6931471805599453,3.044522437723423,39.25,157.0,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.0,False,False,True,False,0.7,True,835.0,835.0,2.098335835515612,17,False,False,True,False,32,4.0
555120625735945359,144226147,1468419980018597120,True,True,True,43.27048,-2.02211,8,2.0,3.0,5.0,228.24,2.0,30.0,137,123,26,156,4.89,1,2.34,True,5.434769489683537,4.820281565605037,3.295836866004329,1.205970806988609,1.3862943611198906,1.791759469228055,1.0986122886681098,0.6931471805599453,28.53,114.12,True,False,False,False,True,False,False,220.1885978835979,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4.333333333333333,True,False,False,False,1.0,True,1579.0,21.0,6.263895779744184,4,False,False,True,False,38,8.833333333333334
938898848963117385,526651245,1470368293228070400,False,True,True,43.25501,-2.91604,4,1.0,3.0,3.0,240.5,2.0,1125.0,339,12,5,30,4.5,1,0.38,True,5.486869473092628,2.5649493574615367,1.791759469228055,0.3220834991691133,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,60.125,120.25,True,False,False,False,False,True,False,211.78242676636643,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.5833333333333335,True,False,False,False,1.0,True,942.0,186.0,1.7738899067357703,14,False,False,False,False,29,2.9166666666666665
904386997838629514,451164558,1470031291156317696,False,True,True,43.2949127,-2.2061849,1,1.0,1.0,1.0,233.0,1.0,1125.0,287,31,9,54,4.94,2,1.21,True,5.455321115357702,3.4657359027997265,2.302585092994046,0.7929925155296614,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,233.0,233.0,False,False,True,False,True,False,False,276.70906525573196,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4.25,False,True,False,False,0.0,True,769.0,286.0,18.38964266724719,0,False,False,False,True,49,4.25
846406746175676681,63070557,1462752186168523520,False,True,True,43.30328,-1.97594,5,2.0,3.0,4.0,551.0,2.0,1125.0,129,18,0,0,4.72,36,0.45,True,6.313548046277095,2.9444389791664403,0.0,0.371563556432483,1.3862943611198906,1.6094379124341005,1.0986122886681098,3.610917912644224,110.2,275.5,True,False,False,False,True,False,False,384.9671906787846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.0,False,False,True,False,0.8888888888888888,True,1194.0,470.0,1.723519321740139,10,False,False,True,False,28,10.25
1389011455351007126,686159786,1470712820892250880,False,True,True,43.4150183,-2.7284844,4,1.0,1.0,2.0,184.0,1.0,999.0,146,4,4,24,4.5,4,0.36,False,5.220355825078324,1.6094379124341005,1.6094379124341005,0.3074846997479606,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341005,46.0,184.0,False,False,True,False,False,True,False,186.77563421516754,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.25,False,True,False,False,0.25,True,331.0,39.0,23.762835231026298,4,True,False,False,False,8,1.25
46209450,374274355,1469761152810580992,True,True,True,43.31434,-1.99301,4,2.0,2.0,2.0,883.5,1.0,1125.0,267,142,27,162,4.95,3,2.32,True,6.78502251359984,4.962844630259907,3.332204510175204,1.199964782928397,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.3862943611198906,220.875,883.5,True,False,False,False,True,False,False,384.9671906787846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,5.583333333333333,False,True,False,False,1.0,True,1839.0,18.0,1.052046820827015,7,False,False,True,True,64,5.583333333333333
49124692,395925496,1469824734357184000,False,True,True,43.25839,-2.92409,2,1.0,1.0,2.0,130.0,1.0,999.0,136,7,0,0,4.86,15,0.15,True,4.875197323201151,2.0794415416798357,0.0,0.1397619423751586,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.772588722239781,65.0,130.0,False,False,True,False,False,True,False,211.78242676636643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5.166666666666667,False,False,True,False,0.0,True,1388.0,497.0,1.0214040498233954,104,True,False,False,False,14,5.166666666666667
1512139539435459867,697778224,1470737226919619072,False,True,True,43.25819,-2.92521,4,1.0,1.0,3.0,120.0,1.0,30.0,267,11,11,66,4.64,25,1.34,True,4.795790545596741,2.4849066497880004,2.4849066497880004,0.8501509293696101,0.6931471805599453,1.3862943611198906,0.6931471805599453,3.258096538021482,30.0,120.0,False,False,True,False,False,True,False,211.78242676636643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.0,False,False,True,False,0.0,True,246.0,105.0,0.956315355037352,86,False,False,False,False,22,1.0833333333333333
908529766112819358,508663678,1470286629889949952,False,True,True,43.41608,-2.72297,4,1.0,3.0,3.0,100.5,2.0,365.0,302,77,17,102,4.81,2,2.13,True,4.620058798481842,4.356708826689592,2.8903717578961645,1.1410330045520618,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681098,25.125,50.25,True,False,False,False,False,True,False,186.77563421516754,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.9166666666666665,False,True,False,False,1.0,True,1087.0,18.0,24.16128376591818,4,False,False,False,False,39,3.1666666666666665
1207902783040055573,124008929,1462926038893357824,True,True,True,43.3150766570268,-1.9884630631696785,6,2.5,3.0,3.0,925.2,2.0,365.0,306,12,10,60,4.5,106,0.94,True,6.831090194046651,2.5649493574615367,2.3978952727983707,0.6626879730752367,1.3862943611198906,1.3862943611198906,1.252762968495368,4.672828834461906,154.20000000000002,462.6,True,False,False,False,True,False,False,384.9671906787846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9.083333333333334,False,False,False,True,1.0,True,385.0,15.0,0.6882859302561433,15,False,False,True,False,47,9.166666666666666
1025191905935606842,546602818,1470446273449053440,False,False,True,43.4079599,-2.6980023,2,1.0,1.0,2.0,206.25,1.0,999.0,112,19,3,18,4.37,10,0.63,True,5.333925794015404,2.995732273553991,1.3862943611198906,0.4885800148186709,0.6931471805599453,1.0986122886681098,0.6931471805599453,2.3978952727983707,103.125,206.25,True,False,False,False,False,True,False,233.71819032282798,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2.5833333333333335,False,True,False,False,1.0,True,900.0,6.0,25.044317907621043,25,True,False,False,False,9,2.5833333333333335
34851584,44111890,1465655234185655040,True,True,True,43.30298,-1.9775,5,2.5,3.0,5.0,223.0,2.0,1125.0,205,238,31,186,4.92,1,2.83,True,5.41164605185504,5.476463551931511,3.4657359027997265,1.3428648031925547,1.3862943611198906,1.791759469228055,1.252762968495368,0.6931471805599453,44.6,111.5,True,False,False,False,True,False,False,384.9671906787846,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,10.75,True,False,False,False,1.0,True,2523.0,16.0,1.7296113103461714,10,False,False,True,False,30,10.75
45245278,363360444,1469730031507012352,True,True,True,43.31786,-1.975563,4,1.0,1.0,4.0,149.0,1.0,365.0,51,91,26,156,4.89,7,1.29,True,5.0106352940962555,4.5217885770490405,3.295836866004329,0.8285518175661483,0.6931471805599453,1.6094379124341005,0.6931471805599453,2.0794415416798357,37.25,149.0,False,False,True,False,True,False,False,384.9671906787846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.833333333333333,False,True,False,False,0.0,True,2110.0,17.0,0.4586535002257593,14,True,False,False,False,21,5.833333333333333
